Time,Imbalance Purchase Price,Imbalance,Solar,Wind,Consumption Total
04.02.2024/23:00,39.43,184.615849,0.089076,252.93868799999998,4861.057570999999
05.02.2024/00:00,11.78,285.429354,0.09060199999999999,279.249558,4698.177601
05.02.2024/01:00,22.64,310.679322,0.09479,277.22371799999996,4619.336219
05.02.2024/02:00,-6.0,244.39325799999997,0.08853,242.326606,4579.884242
05.02.2024/03:00,-7.92,176.348071,0.090414,212.58759399999997,4593.04441
05.02.2024/04:00,-4.03,128.208977,0.09087,178.707695,4639.4687269999995
05.02.2024/05:00,-4.03,21.549212999999995,0.08993,131.145777,4841.924954
05.02.2024/06:00,47.4,-81.94669,0.09628199999999999,117.995396,5355.372904000001
05.02.2024/07:00,63.0,-87.96590900000001,0.097872,154.356738,5927.444538
05.02.2024/08:00,71.0,-74.589552,0.149766,155.28153000000003,6074.9110949999995
05.02.2024/09:00,71.0,-54.018157,0.96414,103.967716,6045.1991769999995
05.02.2024/10:00,45.0,72.36726999999999,4.113296,116.977307,5920.10966
05.02.2024/11:00,45.0,146.029396,8.174456,104.34120300000001,5757.8203539999995
05.02.2024/12:00,45.07,163.521461,9.251884,65.456188,5634.801845
05.02.2024/13:00,46.0,100.053353,7.963229999999999,33.854231,5549.629657
05.02.2024/14:00,55.98,119.58894,4.438506,22.04703,5519.437943000001
05.02.2024/15:00,49.5,75.182241,1.0128650000000001,25.941875000000003,5596.619877
05.02.2024/16:00,54.5,56.817023,0.108112,38.374537000000004,5867.918386
05.02.2024/17:00,72.0,-27.668956,0.100724,45.088672,6070.029495000001
05.02.2024/18:00,72.0,41.035268,0.10365,53.031611,6078.839871
05.02.2024/19:00,60.0,-23.035576000000002,0.098194,56.927682000000004,6020.409522
05.02.2024/20:00,60.48,-3.631297,0.092604,47.97372,5988.375542000001
05.02.2024/21:00,52.99,-3.381090999999998,0.09610800000000001,50.698668000000005,5894.428576
05.02.2024/22:00,56.3,54.495169000000004,0.101412,60.514762,5737.202017
05.02.2024/23:00,52.29,24.809847,0.10281000000000001,42.45475999999999,5619.611508
06.02.2024/00:00,43.0,-8.483377999999998,0.099354,17.483010999999998,5474.875622999999
06.02.2024/01:00,40.0,-20.920472,0.104374,8.998839,5361.5368100000005
06.02.2024/02:00,35.0,71.84519,0.101366,4.522733000000001,5305.540288
06.02.2024/03:00,35.0,47.593641000000005,0.10646,4.4749,5293.733196
06.02.2024/04:00,39.0,-31.825136999999998,0.10332000000000001,5.201145,5363.41669
06.02.2024/05:00,57.22,-44.420989,0.104434,4.958381,5585.366422
06.02.2024/06:00,64.5,-149.779181,0.10840399999999999,9.903072,6187.543369
06.02.2024/07:00,69.07,-173.073397,0.107682,14.437114,6784.477648
06.02.2024/08:00,74.4,-164.83333,0.12248,34.960424,6942.600682
06.02.2024/09:00,70.0,-190.686869,0.438548,50.004510999999994,6925.069001000001
06.02.2024/10:00,59.0,-112.62117200000002,2.221098,87.045398,6863.399622
06.02.2024/11:00,59.0,-85.89944,2.807192,83.160652,6750.308238
06.02.2024/12:00,55.0,-56.159519,1.163578,89.987848,6645.199597
06.02.2024/13:00,52.98,-74.67098800000001,0.66235,90.492659,6646.06625
06.02.2024/14:00,55.0,-93.114121,0.317972,92.484659,6647.903305
06.02.2024/15:00,56.5,-90.206969,0.14133600000000002,110.97865100000001,6709.752825
06.02.2024/16:00,56.5,-132.169966,0.09559000000000001,127.29280700000001,6811.4967639999995
06.02.2024/17:00,56.5,-103.044078,0.09329799999999999,140.60667,6849.291568
06.02.2024/18:00,68.88,-108.73223599999999,0.08906200000000002,140.701711,6768.608163
06.02.2024/19:00,66.35,-107.225124,0.086324,142.90379000000001,6667.14962
06.02.2024/20:00,60.42,-90.85758,0.085118,143.86486,6586.691431
06.02.2024/21:00,50.0,-75.952794,0.087474,129.789769,6460.694479999999
06.02.2024/22:00,48.0,-87.11232199999999,0.08990999999999999,95.66805000000001,6266.8560769999995
06.02.2024/23:00,48.5,-82.54108300000001,0.09046,86.81082900000001,6006.525907000001
07.02.2024/00:00,62.0,-210.214337,0.088698,80.547716,5786.208142
07.02.2024/01:00,62.0,-142.665685,0.090892,67.422805,5610.875576999999
07.02.2024/02:00,67.0,-150.67865799999998,0.09251999999999999,58.690122,5507.866997000001
07.02.2024/03:00,68.96,-159.806005,0.090258,44.102371000000005,5495.978080999999
07.02.2024/04:00,68.47,-149.869146,0.093356,37.667454,5521.611183
07.02.2024/05:00,67.0,-182.357379,0.091334,40.054454,5710.390590999999
07.02.2024/06:00,72.51,-103.975628,0.09728,24.085594999999998,6250.322832
07.02.2024/07:00,86.67,-92.263396,0.09844,19.253,6842.196900999999
07.02.2024/08:00,87.0,-110.123534,0.101594,6.535,6976.240144
07.02.2024/09:00,85.53,-127.74699799999999,0.14271,4.4686710000000005,6994.969539
07.02.2024/10:00,81.17,-106.843968,0.266118,1.6234289999999998,6919.011365
07.02.2024/11:00,78.01,-82.083529,0.635892,1.4582369999999998,6775.169887
07.02.2024/12:00,67.04,23.008718000000002,1.122976,0.36107200000000006,6619.628346
07.02.2024/13:00,67.04,21.236983,1.277528,0.529291,6498.072486
07.02.2024/14:00,80.0,58.691995,1.2194319999999998,0.072345,6440.384738000001
07.02.2024/15:00,86.74,66.152626,0.42999499999999996,0.0,6484.611631000001
07.02.2024/16:00,99.0,-37.497488000000004,0.054733,0.387,6674.931359
07.02.2024/17:00,140.0,-140.355901,0.055264,0.526,6676.497016
07.02.2024/18:00,136.0,-133.32514,0.052633,0.6940000000000001,6595.850908
07.02.2024/19:00,106.79,-102.057663,0.040269,0.003,6608.6332919999995
07.02.2024/20:00,73.5,-74.632761,0.037224,0.866,6694.173188000001
07.02.2024/21:00,74.5,-250.157362,0.039818,1.944366,6719.030135
07.02.2024/22:00,93.86,-323.634087,0.037186,2.5936510000000004,6592.344145
07.02.2024/23:00,76.91,-289.167227,0.036372,0.18937900000000002,6354.308522
08.02.2024/00:00,83.7,-214.380947,0.040648000000000004,1.206,6180.750892
08.02.2024/01:00,86.5,-246.555822,0.035906,5.106783,6083.641714
08.02.2024/02:00,80.0,-255.660439,0.036714,5.9990000000000006,6038.978740999999
08.02.2024/03:00,65.0,-271.769751,0.035134,2.3770000000000002,6024.877152999999
08.02.2024/04:00,68.89,-252.65252700000002,0.037222,2.796,6046.10782
08.02.2024/05:00,74.08,-247.419442,0.037736000000000006,4.615,6214.179292
08.02.2024/06:00,85.0,-250.535689,0.042542,4.73,6733.4770260000005
08.02.2024/07:00,110.0,-306.005246,0.044261999999999996,5.134,7223.24984
08.02.2024/08:00,80.15,-276.099734,0.06256800000000001,5.613,7272.674883
08.02.2024/09:00,80.55,-363.240808,0.16071,2.161,7334.13573
08.02.2024/10:00,117.0,-359.22132899999997,0.551974,2.253765,7391.03423
08.02.2024/11:00,115.0,-449.40237099999996,1.219556,1.531248,7332.167336
08.02.2024/12:00,213.41,-430.29246200000006,1.992434,2.6122430000000003,7213.6692889999995
08.02.2024/13:00,90.98,-335.048046,2.087962,3.309245,7080.309493
08.02.2024/14:00,77.0,-348.950025,1.433268,4.266245,7020.6829849999995
08.02.2024/15:00,77.0,-329.76132900000005,0.564616,2.311244,7064.703405
08.02.2024/16:00,77.0,-320.863814,0.06203,2.709362,7222.235136
08.02.2024/17:00,115.0,-267.694394,0.041673999999999996,4.093999999999999,7274.725302
08.02.2024/18:00,97.0,-187.39636,0.037832000000000005,4.875,7262.392884
08.02.2024/19:00,86.06,-306.999333,0.036402000000000004,9.259393,7276.799696
08.02.2024/20:00,83.2,-311.69595400000003,0.037614,15.959826,7226.854657
08.02.2024/21:00,85.0,-352.128799,0.039198,14.166773000000001,7169.7282159999995
08.02.2024/22:00,80.0,-384.92428800000005,0.039054,12.273857,7065.126252
08.02.2024/23:00,76.0,-366.2524619999999,0.038403999999999994,12.790755,6815.081652
09.02.2024/00:00,67.27,-283.720845,0.040564,15.969703,6611.39626
09.02.2024/01:00,70.0,-243.2897,0.03808,15.988406999999999,6477.336582
09.02.2024/02:00,55.0,-240.23204800000002,0.039284,18.035,6397.104144000001
09.02.2024/03:00,50.0,-252.85169,0.03609,28.669,6380.049242
09.02.2024/04:00,50.0,-264.52560500000004,0.03795199999999999,26.105,6420.115979
09.02.2024/05:00,43.0,-266.929673,0.038994,36.766418,6590.290443
09.02.2024/06:00,46.25,-278.32822899999996,0.043822,59.258299,7095.637245999999
09.02.2024/07:00,77.0,-341.89122299999997,0.046122,50.178574999999995,7669.054592
09.02.2024/08:00,83.0,-314.032833,0.062223999999999995,53.823696,7858.734938
09.02.2024/09:00,83.0,-384.82628700000004,0.207318,44.754215,7880.651567
09.02.2024/10:00,79.13,-333.164707,0.6890000000000001,53.795438000000004,7789.443769
09.02.2024/11:00,80.0,-345.04987500000004,1.509598,64.516225,7647.713345
09.02.2024/12:00,80.0,-283.552555,2.228188,52.25928999999999,7498.101586000001
09.02.2024/13:00,83.02,-253.580013,1.927354,45.96334,7326.478518
09.02.2024/14:00,80.09,-271.041062,1.0396919999999998,48.173892,7293.021338
09.02.2024/15:00,82.0,-317.380517,0.24617,51.93928,7328.554666
09.02.2024/16:00,76.5,-283.403679,0.04669,50.454390999999994,7389.058171000001
09.02.2024/17:00,85.0,-292.53000199999997,0.042516,57.922720999999996,7460.711828
09.02.2024/18:00,85.0,-167.327453,0.039608000000000004,84.83247,7383.73657
09.02.2024/19:00,78.0,-100.27747600000001,0.039686,84.272779,7244.52567
09.02.2024/20:00,67.25,-97.612735,0.039192000000000005,99.420573,7034.227137
09.02.2024/21:00,66.15,-72.88373899999999,0.040226,109.06052199999999,6846.582925
09.02.2024/22:00,64.96,-65.814354,0.038661999999999995,112.162525,6667.870025
09.02.2024/23:00,63.28,-70.009771,0.040136000000000005,118.538814,6461.476977
10.02.2024/00:00,65.0,-39.372577,0.039776,116.018575,6274.555214
10.02.2024/01:00,74.0,-141.049432,0.04185799999999999,120.083548,6144.469752999999
10.02.2024/02:00,77.0,-59.494486,0.038655999999999996,134.191683,6030.220111
10.02.2024/03:00,77.0,53.664967000000004,0.038872,115.63062900000001,5959.796279
10.02.2024/04:00,77.0,86.67621199999999,0.039970000000000006,130.83552400000002,5923.387906
10.02.2024/05:00,77.0,138.469147,0.038382,161.88881999999998,5933.482153
10.02.2024/06:00,77.0,168.013417,0.038472,177.404549,6054.503348
10.02.2024/07:00,76.0,85.023976,0.04569,176.702766,6244.54419
10.02.2024/08:00,76.0,110.84805899999999,0.049122,160.28458700000002,6455.481993
10.02.2024/09:00,79.15,64.271456,0.078872,157.436559,6709.9495640000005
10.02.2024/10:00,85.0,68.726525,0.236998,150.455768,6823.765769
10.02.2024/11:00,90.5,-57.864829,0.41820900000000005,117.314401,6800.131588
10.02.2024/12:00,95.0,-142.304044,0.487362,99.70042799999999,6781.354208
10.02.2024/13:00,83.0,-51.20877,0.320016,103.690312,6723.467638
10.02.2024/14:00,78.5,-114.143134,0.13454,92.809526,6701.234662
10.02.2024/15:00,77.0,-20.040480000000002,0.063844,114.729533,6709.41533
10.02.2024/16:00,64.0,53.157412,0.04943,139.867616,6772.155343
10.02.2024/17:00,65.0,96.32588099999998,0.039452,162.499528,6828.919223
10.02.2024/18:00,84.91,66.38381199999999,0.03806,187.457599,6809.296682
10.02.2024/19:00,77.0,96.019078,0.040375999999999995,205.680703,6757.720697000001
10.02.2024/20:00,58.0,58.453619,0.039018000000000004,178.06655899999998,6636.746967
10.02.2024/21:00,58.0,32.290772,0.038169999999999996,168.965657,6475.223426
10.02.2024/22:00,56.0,28.986463000000004,0.039758,167.007681,6311.852658999999
10.02.2024/23:00,55.0,77.435552,0.038598,156.766563,6153.3533529999995
11.02.2024/00:00,57.92,-9.803792000000001,0.037834000000000007,167.446462,5999.726384
11.02.2024/01:00,56.39,77.776644,0.038826,190.797559,5867.174323
11.02.2024/02:00,54.28,113.418603,0.038674,191.55561,5763.65977
11.02.2024/03:00,43.0,133.67623400000002,0.039375999999999994,193.570762,5713.005934999999
11.02.2024/04:00,30.92,124.00794399999998,0.037846,182.52565499999997,5703.420995
11.02.2024/05:00,30.91,98.99264099999999,0.037754,151.373512,5697.380199
11.02.2024/06:00,39.0,83.863716,0.041544,129.324549,5746.096957
11.02.2024/07:00,45.0,100.007873,0.041748,138.717639,5841.42497
11.02.2024/08:00,50.5,137.610703,0.044432,138.20065499999998,5990.018011
11.02.2024/09:00,68.5,81.584066,0.050824,122.481627,6170.280004
11.02.2024/10:00,75.5,43.596551,0.07180199999999999,91.81069500000001,6318.738062
11.02.2024/11:00,77.0,-1.9640320000000009,0.09630600000000002,70.67943700000001,6367.107301
11.02.2024/12:00,77.5,13.691785,0.13008199999999998,65.888314,6369.474327000001
11.02.2024/13:00,77.5,20.976385,0.105186,64.060389,6376.4341890000005
11.02.2024/14:00,70.0,-0.789080000000002,0.08934600000000001,66.908525,6341.363873
11.02.2024/15:00,70.0,11.763662,0.060994,79.55934400000001,6345.832342
11.02.2024/16:00,61.0,85.20155,0.048426,91.599442,6329.036177999999
11.02.2024/17:00,63.5,129.228869,0.040826,105.406819,6419.442671
11.02.2024/18:00,92.5,145.41347399999998,0.039212,136.50853999999998,6433.857175000001
11.02.2024/19:00,92.5,139.121126,0.03554,165.134549,6390.549848000001
11.02.2024/20:00,92.5,145.05547,0.037452,182.85861000000003,6312.823022
11.02.2024/21:00,79.0,124.007549,0.039604,189.808694,6229.672834000001
11.02.2024/22:00,85.0,122.000204,0.038288,196.62870700000002,6117.421687
11.02.2024/23:00,80.5,135.380466,0.037704,212.14771,5910.797711
12.02.2024/00:00,74.5,4.883448,0.039702,210.62975,5736.366572999999
12.02.2024/01:00,74.5,-23.917353,0.037364,212.988752,5623.014176999999
12.02.2024/02:00,68.0,-68.056222,0.03576,225.429855,5580.8835819999995
12.02.2024/03:00,65.5,-101.805899,0.036786,238.82270799999998,5592.379070000001
12.02.2024/04:00,65.0,-131.1584,0.036996,233.973753,5644.433584
12.02.2024/05:00,70.0,-103.356066,0.036096,237.36579999999998,5801.2877690000005
12.02.2024/06:00,150.0,-102.915961,0.038956000000000005,239.09459199999998,6294.266023
12.02.2024/07:00,150.0,-42.613115,0.04105399999999999,258.62175,6815.617471
12.02.2024/08:00,104.42,27.196579,0.045632,270.995544,6879.580224
12.02.2024/09:00,94.0,9.936882999999998,0.049472,271.62480000000005,6936.42081
12.02.2024/10:00,87.0,-101.893018,0.059102,269.76744599999995,6948.339241
12.02.2024/11:00,87.0,-121.70173600000001,0.072046,274.412403,6925.689416
12.02.2024/12:00,164.0,-184.772756,0.070044,271.101631,6946.988450999999
12.02.2024/13:00,164.0,-188.17584500000004,0.062984,274.007522,6921.82435
12.02.2024/14:00,77.5,-158.92413299999998,0.062352,260.11848399999997,6882.0644950000005
12.02.2024/15:00,77.5,-158.024148,0.049876000000000004,247.008558,6883.367878999999
12.02.2024/16:00,77.0,-139.280221,0.04241,219.14272699999998,6911.206032
12.02.2024/17:00,108.0,-170.789585,0.046436000000000005,219.29371400000002,6867.805888999999
12.02.2024/18:00,200.0,-160.813422,0.044889,202.96276799999998,6754.382528
12.02.2024/19:00,200.0,-91.06153,0.039916,201.172692,6617.030701000001
12.02.2024/20:00,100.0,17.918834999999998,0.036168000000000006,225.815831,6551.152512000001
12.02.2024/21:00,75.0,-53.202496999999994,0.036544,196.138596,6451.954721
12.02.2024/22:00,63.75,-43.334016999999996,0.037548,176.78773,6206.737660999999
12.02.2024/23:00,59.94,-46.19977,0.039668,155.565759,5958.517828000001
13.02.2024/00:00,59.0,-32.796288,0.169708,147.079013,5704.7612770000005
13.02.2024/01:00,55.0,-27.471408,0.16536800000000001,126.918836,5523.410535999999
13.02.2024/02:00,55.0,-7.973954999999998,0.165762,120.91257399999999,5422.207607
13.02.2024/03:00,54.0,41.801107,0.16903,128.806914,5386.1000380000005
13.02.2024/04:00,53.0,16.584495,0.16743000000000002,116.679872,5407.333715000001
13.02.2024/05:00,55.0,42.832201,0.16813,115.176691,5556.615919000001
13.02.2024/06:00,64.23,57.18467699999999,0.168674,94.37806800000001,6054.207041000001
13.02.2024/07:00,78.0,94.795022,0.171186,71.78309100000001,6566.268293
13.02.2024/08:00,87.0,112.124774,0.17178,54.308195999999995,6649.845684000001
13.02.2024/09:00,72.79,46.342439,0.18180999999999997,40.350914,6690.100007
13.02.2024/10:00,75.0,63.620197999999995,0.199746,21.697434,6615.063931
13.02.2024/11:00,73.0,100.968887,0.24666800000000003,8.497423000000001,6477.566567
13.02.2024/12:00,69.0,154.044858,0.367164,2.410311,6380.538891
13.02.2024/13:00,60.26,137.70328,0.312449,2.3226039999999997,6315.566932000001
13.02.2024/14:00,63.1,37.496141,0.245716,0.6779999999999999,6350.698646999999
13.02.2024/15:00,68.65,63.642044999999996,0.061591999999999994,0.0,6408.7007109999995
13.02.2024/16:00,63.0,115.20493900000001,0.046682,1.176311,6498.926711
13.02.2024/17:00,60.37,68.523035,0.048609,3.415,6532.541474
13.02.2024/18:00,63.0,123.909526,0.05481,1.0,6464.939407
13.02.2024/19:00,64.0,63.902688,0.041635,2.419588,6371.327275
13.02.2024/20:00,64.0,20.984426000000003,0.043942999999999996,2.971,6364.124184000001
13.02.2024/21:00,69.78,-11.415608000000002,0.041098,4.005746,6288.529385
13.02.2024/22:00,66.2,59.053034,0.03697600000000001,6.23393,6054.353455
13.02.2024/23:00,63.07,88.046022,0.035804,6.741227,5789.4245869999995
14.02.2024/00:00,60.63,119.643463,0.035726,12.193433,5553.651059
14.02.2024/01:00,59.34,147.869361,0.03658,13.204251,5388.37888
14.02.2024/02:00,60.0,179.753453,0.037052,31.309435,5281.744904
14.02.2024/03:00,60.0,187.19789600000001,0.037584000000000006,32.668432,5217.949587
14.02.2024/04:00,60.0,168.026294,0.035783999999999996,27.811348000000002,5213.495325
14.02.2024/05:00,59.66,201.90501799999996,0.036526,39.66633,5371.460638
14.02.2024/06:00,73.0,170.089523,0.040002,32.778422,5888.393613
14.02.2024/07:00,73.0,87.83883399999999,0.044121999999999995,27.533247,6442.252818999999
14.02.2024/08:00,62.0,136.761123,0.046001,27.918428,6490.993301
14.02.2024/09:00,71.0,102.67306099999999,0.054428000000000004,37.932252,6477.526913
14.02.2024/10:00,79.24,35.246353,0.10866999999999999,40.419424,6422.449219
14.02.2024/11:00,80.5,-7.281210000000001,0.19625599999999999,49.475249000000005,6320.3705709999995
14.02.2024/12:00,77.0,42.866983000000005,0.420358,42.913245,6173.095973
14.02.2024/13:00,58.53,9.457244,0.7004079999999999,26.278243,6043.589139999999
14.02.2024/14:00,59.0,-12.427052999999999,0.60562,19.393243,6000.581091000001
14.02.2024/15:00,70.0,-13.647787000000001,0.199011,19.054816000000002,6017.155396
14.02.2024/16:00,77.0,2.2805610000000005,0.060712,26.574538,6115.113185
14.02.2024/17:00,80.56,32.572938,0.04487700000000001,27.251634,6187.103199
14.02.2024/18:00,84.89,109.01156399999999,0.04971299999999999,17.339585,6086.131568000001
14.02.2024/19:00,81.85,99.572978,0.044529,13.180050999999999,6013.139286
14.02.2024/20:00,74.15,67.692485,0.036461999999999994,11.811912,5912.667820000001
14.02.2024/21:00,67.48,65.99032199999999,0.035504,13.821247,5779.221867
14.02.2024/22:00,66.02,79.536762,0.037124,15.216249000000001,5622.214319999999
14.02.2024/23:00,61.99,120.298876,0.035570000000000004,12.219247,5348.567529999999
15.02.2024/00:00,59.92,25.471840999999998,0.036488,16.664416,5128.5710579999995
15.02.2024/01:00,59.36,7.369689000000001,0.037508,12.53725,4988.864991
15.02.2024/02:00,58.55,70.063751,0.039262000000000005,7.214250999999999,4890.870483000001
15.02.2024/03:00,58.4,132.372293,0.037168,5.473249,4816.972306
15.02.2024/04:00,51.0,147.115855,0.037618,2.881248,4823.184939999999
15.02.2024/05:00,51.5,124.71206700000002,0.037846000000000005,1.7002450000000002,5005.437713
15.02.2024/06:00,61.9,119.89673499999999,0.040714,1.443934,5509.363396000001
15.02.2024/07:00,79.04,197.811378,0.050853999999999996,4.522931999999999,6004.483405000001
15.02.2024/08:00,59.5,241.252053,0.08502,10.00631,6088.062401
15.02.2024/09:00,76.17,190.425659,0.083329,10.597,6083.972843
15.02.2024/10:00,72.03,128.506165,0.140488,11.699285999999999,6084.1844550000005
15.02.2024/11:00,67.79,88.882192,0.288484,7.981248000000001,6008.6877939999995
15.02.2024/12:00,67.41,49.858417,0.309818,7.734999999999999,5961.859856
15.02.2024/13:00,67.5,-8.149514,0.243236,7.336245,5894.020493999999
15.02.2024/14:00,58.0,-12.518963,0.129226,16.014000000000003,5882.268983
