Solar,Wind,Consumption Total
13.945704,21.366388,2746.578328
4.423204,34.77734,2721.973784
1.161048,31.532184,2687.126636
0.114004,20.068468,2634.091472
0.0219,39.44976,2589.103732
0.020044,58.597716,2453.121064
0.02426,80.344824,2277.048
0.024828,56.257028,2164.237112
0.025064,48.884164,2077.854848
0.028012,44.788072,2060.215608
0.026532,62.25724,2013.73938
0.134844,97.833468,2084.686192
0.69992,128.834368,2311.077488
2.152048,133.35834,2589.783796
4.828536,73.851512,2774.145828
8.03974,79.492452,2843.86274
13.708356,81.288128,2896.53254
17.166712,87.789164,2903.821012
18.8586,78.941732,2907.267912
23.778712,68.712316,2869.00248
20.705992,56.816932,2848.593208
26.466384,52.222936,2818.7421
22.947608,33.453844,2799.560732
21.979456,29.829968,2757.363696
14.586932,20.938336,2725.70654
7.393072,23.553524,2677.665284
2.651572,17.820424,2635.879224
0.321304,16.211672,2585.924908
0.025464,12.581724,2529.462516
0.02382,21.26776,2457.940728
0.020484,29.092032,2290.607904
0.019124,28.90912,2182.220096
0.021004,21.56792,2106.095464
0.020412,16.211132,2057.782796
0.034972,15.065972,2008.370996
0.79698,22.66092,2034.733892
4.194616,20.415812,2237.666352
10.648708,8.224628,2520.652376
20.873916,2.386068,2691.408728
35.253628,0.126052,2761.39384
49.39226,0.494972,2795.355476
56.251544,1.41094,2805.369164
54.85384,1.063984,2791.038156
53.916696,10.048984,2770.060588
52.651156,26.153936,2750.713776
48.495716,23.141984,2718.452592
36.00368,21.518888,2697.27008
24.97324,17.058944,2646.773032
16.815732,21.932988,2588.36848
8.281912,20.235996,2553.11808
2.214136,32.833984,2496.88318
0.305432,46.932932,2417.884752
0.032176,60.15822,2343.176524
0.0268,76.189376,2253.343596
0.024828,104.57568,2122.715484
0.02604,71.127536,2007.22612
0.02364,99.131672,1935.414792
0.024392,101.62482,1878.608292
0.057244,88.868928,1807.331252
1.200672,73.78592,1793.080512
5.654044,38.283512,1819.658168
15.127164,31.922388,1889.701916
31.864064,21.780972,2026.806408
46.787672,15.253936,2197.032132
60.544464,9.4909,2308.840592
70.30506,7.937004,2342.782832
74.500172,23.805864,2374.934872
65.832892,14.971,2396.925308
58.423212,6.68982,2383.829804
46.041884,7.931904,2363.778236
40.04708,13.26372,2366.714012
33.674872,17.797836,2366.755268
23.696496,13.686988,2344.754792
13.883912,15.345836,2306.903696
4.530756,28.685032,2255.7027
0.350764,42.653996,2201.3369
0.018608,62.84084,2173.890104
0.018924,62.550924,2136.716948
0.018144,81.618984,2049.6146
0.016552,60.249064,1937.613424
0.015544,48.194232,1868.6477
0.015492,38.761284,1820.61858
0.076804,41.72942,1751.049656
1.392024,38.602576,1714.410336
5.67362,26.391268,1718.974708
16.958068,8.359028,1784.204904
33.598396,2.044852,1893.559244
51.287024,0.0,2029.204936
68.462184,0.072988,2128.061136
80.637384,1.72902,2202.57322
86.78518,2.754028,2224.541532
86.643328,2.187048,2233.54044
82.310152,1.740056,2234.499756
72.3176,1.89376,2227.462708
57.451688,0.874832,2232.976216
44.14226,6.426868,2272.787176
27.866936,9.31988,2305.65056
13.141496,9.687876,2324.739372
3.673428,12.444852,2332.107384
0.435892,15.122796,2317.553592
0.021028,23.1827,2277.1001
0.016864,33.718736,2219.78832
0.011116,80.52692,2083.950984
0.010264,114.152088,1984.326472
0.009964,72.353928,1905.48984
0.00982,37.490072,1850.512552
0.06338,35.829276,1795.699716
1.347768,25.047228,1843.596464
4.504184,30.323016,2036.772548
11.94614,29.368944,2296.06272
25.257016,27.81678,2482.599028
33.426888,21.329892,2627.079688
46.331356,44.688824,2705.349632
50.741624,68.710984,2753.677988
48.359332,61.504824,2771.617808
44.12326,65.226024,2781.290028
33.552252,59.654876,2784.033276
22.884908,65.916024,2732.67936
16.918844,58.859916,2693.743792
11.051296,76.057872,2646.01804
5.752216,107.033916,2613.055384
2.090208,67.49386,2566.104692
0.432088,123.079044,2514.96752
0.046076,68.36824,2432.506512
0.0138,46.767076,2353.913824
0.013044,51.530968,2224.425152
0.012116,34.55554,2058.592672
0.010164,28.194324,1943.38122
0.009968,21.513328,1878.329804
0.01014,27.810464,1833.632564
0.019532,47.150432,1773.075404
0.27532,58.024232,1826.457716
0.993368,78.759176,2009.519656
3.30004,79.22838,2261.087908
4.615672,93.452676,2419.588112
13.176964,131.289572,2529.786428
20.069588,212.07182,2594.257248
25.020712,220.534476,2619.831056
28.385368,203.069532,2629.996092
28.407008,163.108364,2620.767788
22.769224,172.09398,2627.703808
15.898816,181.322068,2606.308828
10.254996,165.195028,2600.564436
5.549552,142.53816,2576.5518
1.606976,128.41032,2589.657552
0.350496,83.658324,2542.739688
0.059532,137.554712,2491.961444
0.011748,217.348812,2435.851628
0.008124,256.355008,2362.679372
0.008092,273.30696,2252.08694
0.00978,282.237228,2126.799864
0.008464,292.653172,2008.647756
0.008576,298.8442,1936.892048
0.009008,301.163152,1896.984092
0.00994,286.64392,1853.954092
0.08764,252.745664,1893.211756
0.78146,195.318876,2068.760428
2.123276,164.245852,2321.54522
2.808664,155.24676,2501.928612
3.491468,165.979656,2633.042416
4.382372,136.521864,2716.56138
6.43272,126.671904,2746.980112
8.310364,131.18192,2762.570748
12.287316,118.189316,2721.124436
12.51384,126.899664,2687.473904
10.246256,108.497612,2672.832864
8.968908,84.181528,2676.721416
5.873152,74.740308,2667.45096
3.963836,59.160572,2629.176216
2.24874,57.811956,2577.220884
0.709552,25.924724,2516.782312
0.074324,23.059656,2441.065872
0.006988,33.145964,2384.334384
0.007724,38.49596,2287.565028
0.010892,39.736964,2149.753928
0.01178,48.664616,2043.748148
0.012984,47.749816,1977.42028
0.01176,34.516716,1924.910972
0.016788,36.0859,1874.195828
0.255344,42.964752,1919.9443
2.556596,39.28476,2111.142804
8.522264,46.787512,2342.15168
18.614916,75.682756,2490.749136
30.59174,92.513856,2585.745524
44.746604,98.398224,2651.542048
55.410092,108.501068,2667.450808
62.61964,145.318,2683.630424
62.565632,154.672124,2667.596276
59.944036,120.89202,2654.904012
47.09126,171.017028,2614.251184
25.740728,178.059016,2607.805308
15.326688,162.203056,2576.6854
13.260852,150.793728,2532.733728
8.061448,153.005808,2482.096628
2.759364,183.79778,2440.471284
0.233008,158.47192,2382.705252
0.015048,134.198572,2346.137336
0.010628,82.471752,2269.0705
0.016508,63.52782,2156.67392
0.019872,64.884064,2074.550216
0.022756,55.098216,2003.413244
0.024516,73.025064,1951.423516
0.034612,63.457152,1909.665584
0.791072,40.652204,1964.89002
4.962312,30.422108,2125.571476
13.21214,16.824812,2330.063768
27.308892,13.9083,2459.41138
42.901776,5.6861,2533.25078
57.199128,1.974924,2578.497216
68.975668,3.536972,2596.176048
75.015408,5.647952,2578.806084
78.12992,8.991092,2590.937564
76.130248,20.659832,2556.587236
70.451052,21.765052,2544.952368
58.545928,23.260036,2534.307272
40.630876,26.614932,2504.41966
25.068736,28.29608,2487.17812
11.941784,59.44404,2446.336632
3.499652,99.992868,2387.177004
0.342656,121.780168,2316.009156
0.021248,96.279472,2273.255688
0.0222,68.86768,2196.307048
0.019492,71.474568,2078.420108
0.018736,66.233824,1958.45692
0.016092,36.330824,1862.84194
0.016756,24.528068,1828.229164
0.02658,27.111864,1772.473636
0.505644,24.913932,1740.231004
3.45804,21.170704,1773.66694
5.488512,10.54056,1844.91198
7.749164,11.328172,1996.807976
9.30254,17.48612,2185.173812
11.839992,15.683384,2352.942984
13.791488,33.715736,2437.499256
11.708228,37.653688,2477.98748
8.625804,45.50112,2499.907696
4.664972,73.277296,2524.129852
3.634352,84.53196,2529.386708
3.00618,116.61298,2511.702736
3.313724,247.327072,2492.178432
1.953576,280.673264,2484.42834
0.6746,195.693172,2424.495732
0.3269,190.054984,2339.714076
0.093764,188.711124,2247.600056
0.037648,188.59892,2205.7878
0.036788,222.145868,2132.581028
0.173372,282.964864,2042.140188
0.174524,171.788068,1928.992788
0.169712,82.251764,1855.648936
0.164628,57.198764,1818.642164
0.166148,54.728064,1758.482228
0.2196,48.3,1741.583992
0.867112,100.81612,1771.61756
2.6929,103.334112,1864.583
5.456712,111.114968,1991.315644
11.954068,128.772716,2117.48906
29.350916,134.946796,2253.743032
46.160996,127.93646,2336.556776
39.932688,134.523156,2395.443968
29.14082,143.447168,2448.3624
19.071484,139.569412,2485.580892
18.02782,135.5347,2494.047012
23.061088,139.222968,2472.451144
16.668192,156.716864,2396.87842
10.331352,300.765052,2370.430112
4.617236,272.50478,2359.832416
1.053628,264.485008,2331.168608
0.216792,267.124148,2302.885872
0.165528,262.367152,2277.839748
0.163428,255.350368,2190.456428
0.16556,256.632224,2053.12942
0.02442,255.876932,1938.452828
0.021136,252.324076,1870.225704
0.021952,253.470028,1835.452128
0.025088,250.726224,1802.933864
0.13882,248.728228,1855.938404
1.01362,244.069168,2018.231992
3.2405,250.439008,2243.27924
6.582152,214.79202,2407.08918
13.475384,197.845024,2519.993712
21.175812,199.09792,2588.47798
28.151884,243.503648,2646.764748
35.25784,133.521528,2688.717432
40.369972,147.4676,2662.843
44.544036,144.5722,2650.245992
35.192824,143.021152,2628.78908
30.716344,272.792168,2625.22056
25.136072,274.567256,2594.327364
12.434628,282.211612,2557.27272
5.633528,285.13116,2505.08194
2.243492,292.47088,2452.045036
0.219488,273.015116,2376.10242
0.020732,239.281184,2333.041404
0.023432,204.72192,2238.281544
0.029788,150.87722,2084.96622
0.028184,126.912424,1974.520948
0.022716,111.442576,1910.072412
0.022172,123.347756,1878.88968
0.030264,117.191628,1852.296424
0.306244,135.806804,1895.561888
2.839724,121.635424,2053.837784
12.2668,134.549024,2261.16064
27.959944,106.87266,2417.183192
45.657016,48.337176,2511.5088
61.242516,15.819116,2573.096024
66.01706,9.34308,2582.40478
66.006508,19.370972,2575.606624
64.297012,42.248992,2577.45004
63.563152,46.664984,2564.331648
51.731764,55.266988,2561.426568
40.509492,75.66402,2554.933408
33.865932,80.674936,2546.591972
24.16828,34.083932,2520.588888
11.538176,46.277036,2483.574672
3.057104,31.620052,2440.166296
0.382384,5.309124,2404.465052
0.02094,8.6695,2371.773072
0.02164,20.300824,2285.927932
0.017184,39.287852,2156.132412
0.016356,70.4971,2043.983632
0.021524,55.7642,1990.618
0.016792,37.775752,1954.390576
0.021084,44.0895,1883.890796
0.81762,54.91272,1920.296232
5.622712,37.234352,2072.348364
13.359836,18.099952,2258.198484
22.879312,11.014452,2373.145396
35.556872,15.819152,2485.566952
51.091,18.088096,2535.416664
62.948908,27.769048,2554.11758
65.22626,53.311948,2564.628504
60.795328,77.213512,2563.269932
58.179692,69.303052,2552.495304
47.307736,88.307,2533.939636
40.234752,86.789008,2517.601108
28.681856,91.996084,2491.70884
17.7747,75.242984,2471.610032
9.24658,42.486176,2445.88014
2.506,41.884476,2418.630888
0.20642,36.68958,2377.201228
0.015412,22.669744,2351.376128
0.015104,14.862932,2261.594048
0.019168,19.566536,2149.93632
0.017768,19.636168,2061.785528
0.020616,24.312452,2006.18174
0.017044,35.583344,1984.321544
0.024912,32.013624,1949.371756
0.704644,38.0248,1978.078256
3.932784,53.755256,2117.803628
12.509408,26.265076,2306.425008
24.98364,10.3698,2427.793632
39.948704,5.058352,2509.154184
58.578816,2.4411,2552.712292
70.787592,12.602976,2569.674036
72.324236,14.453032,2582.335584
70.491272,20.417892,2567.916404
60.46824,16.30688,2583.969748
44.68158,4.400936,2567.531548
37.106156,9.395152,2547.387144
26.083656,27.030328,2527.771872
12.332412,15.416072,2523.122108
5.602284,23.158276,2510.57762
2.050108,22.798368,2456.869436
0.239088,17.70248,2413.985072
0.033944,24.842832,2384.396276
0.040288,25.193824,2289.771088
0.037212,30.719728,2178.024172
0.035336,37.169184,2060.46198
0.034484,56.366468,1996.144632
0.034804,54.920088,1966.896496
0.0341,55.351172,1933.900396
0.368884,61.79832,1963.298116
2.750396,65.52714,2098.492316
9.118228,61.11136,2280.727892
19.876052,37.903236,2409.431548
32.883664,18.128776,2504.712268
45.381732,14.76608,2583.080448
49.656848,12.57402,2618.236376
54.921256,13.548996,2637.14656
54.198144,21.827984,2633.735752
49.930064,17.601976,2619.644532
40.106896,37.538636,2597.972968
31.579624,33.248176,2576.851492
19.8084,1.799,2572.70364
9.962556,2.884,2569.720292
5.136096,3.8782,2516.307392
1.242592,12.725552,2440.5134
0.117268,27.908052,2388.429152
0.023764,28.961152,2373.62342
0.026904,29.101224,2296.836728
0.026408,21.337968,2163.7672
0.023664,21.547964,2050.116828
0.025,19.878972,1981.453004
0.02288,18.708328,1944.006584
0.024988,20.616976,1901.67
0.373032,23.351976,1896.229972
2.70948,22.391268,1938.201504
6.940996,19.65738,2006.152508
12.362796,18.223976,2120.258504
20.782168,7.632972,2260.193288
29.351224,1.296984,2383.4788
32.020396,0.216976,2420.534988
38.05574,1.383,2429.805556
38.183972,2.614996,2419.328624
37.99818,5.893,2423.612968
32.683732,3.235,2417.791168
31.177328,32.167652,2437.021952
29.919588,18.7308,2444.307164
21.194108,2.8466,2431.493568
9.766156,2.902216,2399.91002
3.037308,3.560272,2351.950832
0.39568,1.486932,2310.880832
0.026108,1.1481,2306.03968
0.0236,0.436452,2243.529892
0.02992,0.468532,2117.095152
0.027292,0.65396,2024.376624
0.023428,0.432,1963.726412
0.021556,2.736,1934.985528
0.022892,6.912,1895.847552
0.306892,15.192968,1863.985248
3.077216,15.703324,1877.304536
10.592632,0.318772,1920.939352
23.716432,0.0,1999.673012
40.632736,0.0,2105.622824
57.653516,0.144,2170.946544
67.728528,0.0,2204.620756
73.925696,0.0,2217.773456
74.936252,0.412952,2202.032248
75.000932,8.313828,2204.362732
63.706964,28.910852,2217.057912
53.764576,13.426832,2242.828448
40.9409,15.10298,2269.057636
25.523728,6.40798,2314.041824
10.978612,2.161,2331.124604
2.853056,1.223,2342.77966
0.18834,0.28,2339.029416
0.0344,0.169972,2356.144956
0.033756,3.384976,2304.643624
0.028132,6.91598,2175.66786
0.031912,11.06098,2061.398948
0.031128,25.998916,1969.767924
0.031904,37.118368,1944.360324
0.031936,44.104036,1918.9633
0.450816,44.466064,1939.422468
3.226432,41.123868,2059.024256
8.236436,27.254624,2264.311492
13.916468,15.346112,2432.844704
21.311648,14.27504,2544.411488
25.33546,25.436948,2629.917316
22.005348,31.316848,2677.058052
17.035828,35.387992,2727.378272
12.279608,40.926892,2740.922508
8.5676,46.312888,2762.774828
5.243864,49.230892,2759.725284
2.943844,44.559092,2784.621316
1.628764,59.385536,2769.928788
0.687456,77.939684,2724.4673
0.254252,70.728772,2674.83976
0.064012,63.509916,2613.010884
0.025428,72.37012,2553.192048
0.023516,128.429236,2489.230888
0.02006,138.810228,2349.52574
0.018032,147.765176,2169.42796
0.019508,185.441028,2065.490664
0.024116,191.435228,1991.434268
0.024052,184.70028,1967.178956
0.035772,181.414132,1947.252212
0.072428,180.721064,1959.312356
0.42026,192.59298,2107.807128
2.776644,184.818036,2311.642124
8.436508,140.895932,2478.373776
15.93294,149.919128,2591.082108
24.80718,128.546128,2663.30316
31.621516,93.935972,2686.675456
33.927968,96.030624,2690.358796
36.383244,110.71942,2681.382336
39.464992,77.19502,2661.556884
40.113148,88.438024,2654.112136
36.657888,112.119932,2653.681948
25.724684,103.376968,2626.624024
15.86582,87.17486,2590.421808
6.238476,90.268928,2548.082804
1.455692,76.145212,2503.834196
0.134512,58.581524,2457.298552
0.034268,56.746764,2432.238384
0.038192,54.916764,2334.181176
0.037288,27.266968,2206.511376
0.03876,16.654416,2077.977088
0.038036,20.044152,2008.434024
0.0445,22.356868,1980.09066
0.052128,21.6673,1957.429372
0.16666,22.79008,1983.529376
1.949952,26.346412,2120.053728
7.310148,10.54622,2321.912624
16.102224,5.806968,2440.766288
27.718308,6.2048,2549.63342
38.075776,5.364752,2612.63794
45.694828,11.62018,2638.788004
48.339064,20.264168,2641.418652
56.015144,19.140444,2617.912596
53.827936,18.819936,2594.275132
53.450936,28.525892,2577.81622
45.563756,17.137844,2570.228948
30.296956,18.742856,2587.659788
18.972192,20.900724,2579.345828
8.461932,32.523088,2549.092984
2.338224,22.210276,2532.46682
0.178628,25.259516,2490.388212
0.04062,20.372936,2471.946924
0.037832,19.610772,2358.44626
0.035244,14.996476,2209.418452
0.03816,11.14398,2113.136744
0.04054,9.037964,2021.9148
0.04078,6.045984,1988.891592
0.040228,3.441,1964.137
0.15704,3.581968,1983.742972
1.819396,2.7414,2151.864476
6.580892,3.591252,2364.12446
11.707196,3.045,2501.780992
17.27706,3.615,2622.817548
25.665112,3.641,2677.852196
35.643656,3.113,2696.686668
52.527164,3.074,2673.378488
60.796992,2.963,2653.452784
65.197852,6.543848,2627.422156
61.07272,4.510696,2610.987616
52.691044,0.38,2589.281588
36.839992,1.421,2550.4001
22.0245,0.313,2533.5975
9.386068,7.214988,2479.772172
2.00446,5.571976,2461.651068
0.091992,0.012,2450.814348
0.029304,0.403,2465.389148
0.027864,1.472,2335.636664
0.032444,1.538,2184.141796
0.031336,1.504,2091.570708
0.031152,0.939,2015.6255
0.031368,0.095,1955.062908
0.034196,0.0682,1912.335532
0.239848,2.766,1925.256792
1.494792,6.295552,2075.196892
5.068616,10.068452,2287.441896
10.745004,4.045,2441.057136
21.017044,0.6609,2565.142704
31.17052,2.085,2644.212488
43.457948,2.895,2669.347124
50.564868,2.8429,2659.840204
60.786116,3.438016,2621.987804
65.825624,9.059792,2595.902252
62.253684,7.060848,2567.778716
51.454756,11.452884,2549.20314
34.843668,22.177852,2518.613396
20.881916,11.5829,2491.522324
8.095056,7.9949,2457.383228
1.977856,11.73174,2403.609828
0.100744,28.2421,2354.64222
0.02686,28.154284,2345.652136
0.023292,31.568432,2257.07568
0.021176,31.083476,2107.854992
0.021052,14.638576,1992.6815
0.027956,3.84398,1897.125748
0.028304,3.085,1874.764028
0.029636,4.828,1845.039024
0.13834,8.63098,1819.743684
1.79666,8.542968,1842.713756
6.4591,5.185968,1905.874192
14.747652,0.957,2037.870756
28.489748,0.506,2186.609248
47.522544,0.946,2311.018296
67.70636,2.571024,2327.355448
82.21968,2.966812,2329.147152
82.803852,6.578768,2308.053164
74.135752,14.505972,2294.755896
67.947592,27.12588,2277.52244
56.963548,28.737968,2294.03936
40.477776,23.853776,2359.026932
22.89542,27.797832,2351.917952
9.544408,23.185808,2310.026832
2.0973,29.835708,2238.600308
0.121076,46.351828,2217.367648
0.020356,67.730176,2223.647884
0.025524,67.44344,2154.78812
0.027308,65.12542,2035.882896
0.033136,57.475128,1934.514308
0.031792,28.355476,1859.097668
0.030068,12.078472,1815.0024
0.030052,7.524724,1780.75348
0.199892,13.3297,1743.244988
1.503776,4.595652,1767.95832
3.882896,4.067352,1826.462612
9.81104,5.016,1938.170652
18.582488,3.029,2068.109868
25.420028,5.987,2236.660112
35.95162,13.496,2327.668868
49.312116,17.2069,2370.934076
54.086988,15.9401,2379.131504
52.367604,19.3691,2400.298064
44.314564,16.866852,2402.712212
38.147796,20.749852,2425.733304
30.315812,90.865836,2409.584876
16.355812,84.438932,2426.075384
5.850324,94.973076,2426.145604
1.058068,126.416932,2415.561576
0.052812,160.223424,2394.618252
0.028296,146.927628,2380.220576
0.03046,110.393536,2232.535424
0.030212,64.515516,2082.914616
0.031552,46.39974,1957.337508
0.028924,32.155824,1875.610744
0.029428,29.749772,1836.141208
0.031512,28.373732,1834.383568
0.068496,28.459728,1864.606532
1.17468,20.222668,2101.15994
5.11234,10.99392,2392.92462
12.022684,1.242624,2570.824968
19.25666,0.28896,2669.32334
21.259396,0.864976,2742.608612
26.6814,2.2759,2761.788684
35.653596,5.381896,2767.080924
36.32098,6.917808,2770.125204
48.364148,7.101852,2743.097216
47.346232,8.532916,2719.380892
37.96496,6.143,2728.638092
30.268732,9.865008,2707.453044
15.769844,12.24098,2669.178056
7.091908,3.984976,2612.498812
1.933768,0.0648,2576.188144
0.10452,0.072972,2540.180436
0.035572,0.394,2520.626896
0.034276,0.235,2369.726376
0.032024,0.144,2189.538872
0.030996,0.241,2078.331
0.034756,0.052,2015.675988
0.031156,0.159,1997.809808
0.030812,7.632968,1993.575636
0.065256,14.544976,2024.901876
1.192404,11.665976,2232.54882
5.754604,12.364972,2502.93342
13.851088,0.72,2652.52952
22.599416,0.432,2728.196408
31.93506,0.021,2779.519244
36.898484,0.058,2806.033216
37.62322,0.016,2811.375316
38.003468,0.251,2786.55232
39.03318,0.933,2781.719628
31.04082,7.270984,2762.626968
28.351192,14.402988,2763.697624
19.0817,10.926788,2739.175484
11.201436,6.606972,2712.202916
4.698408,8.381972,2665.84372
1.136084,6.295928,2633.177624
0.07472,4.652964,2561.400204
0.0333,7.151984,2551.536724
0.033212,5.651968,2390.137788
0.034184,1.296968,2196.227184
0.034852,0.504968,2061.425496
0.03462,2.736968,1972.40944
0.033268,2.767672,1935.068784
0.03192,2.234068,1917.660156
0.07088,6.761772,1934.975892
0.686716,8.510972,2141.079304
2.801196,8.16552,2431.311744
8.133668,16.244416,2599.996628
16.276152,7.097376,2686.299896
26.640536,1.256976,2732.284104
39.631652,0.288984,2736.567304
41.036052,0.07298,2753.944384
40.63548,0.065352,2740.141036
43.633756,0.3998,2734.60946
42.258128,0.172,2726.904196
35.21996,0.003,2735.569372
24.966968,0.981744,2695.860276
12.866044,5.420776,2668.523196
4.74004,10.8968,2632.154872
0.99334,21.0459,2588.254572
0.047076,49.462124,2546.39774
0.021596,85.17656,2510.0874
0.02302,62.769584,2368.817436
0.41292,61.883468,2222.905228
0.41476,33.882724,2126.0676
0.415264,10.932472,2052.335
0.414772,0.363968,2008.453924
0.424376,4.9429,1979.369232
0.446348,13.290852,1966.361736
0.91272,5.513468,2151.0427
2.497348,5.96452,2441.037212
6.43752,4.266968,2610.59986
15.024024,1.462,2705.752792
32.086024,0.941,2753.089692
48.057536,1.151,2770.087932
54.84938,5.3088,2808.469576
55.95464,4.95374,2828.670872
53.014788,11.314792,2821.798108
47.080348,9.431744,2803.45968
34.007224,22.699748,2803.368496
19.898664,8.585652,2776.41838
10.282332,6.558752,2719.830056
4.092808,5.914752,2668.190428
0.752608,13.982716,2606.608124
0.043796,6.1002,2577.34108
0.028076,20.356428,2541.369176
0.025876,43.829368,2388.332844
0.025204,39.426468,2226.503668
0.025396,43.80042,2102.050876
0.022472,56.25552,2022.157556
0.018748,95.054672,1974.551036
0.019784,123.571472,1962.630516
0.043,133.45268,1980.729928
0.556468,139.837672,2154.499508
2.557848,149.92646,2441.083168
6.42108,149.091076,2627.476444
11.614888,122.404912,2729.13476
18.683388,90.473976,2808.954744
25.398276,70.961932,2835.869156
35.89378,59.885912,2825.511876
41.766968,37.70978,2793.698356
40.59466,29.369776,2785.061944
31.337556,23.493796,2760.14218
16.063188,16.259836,2749.592408
10.740088,13.255688,2713.779212
6.346084,9.182992,2677.569488
2.683492,4.380724,2630.796704
0.49104,8.541976,2572.601624
0.029424,21.888968,2504.987608
0.018492,31.82496,2452.439648
0.020588,49.75298,2314.7462
0.017684,56.617964,2168.073376
0.019404,40.189316,2058.428236
0.019924,32.008988,1978.81006
0.018288,32.824724,1952.316176
0.020576,41.033824,1932.744108
0.053052,46.206876,1882.480124
0.621084,52.439532,1913.426696
2.461516,78.690732,2007.544064
5.746856,76.603532,2148.733332
11.116488,48.390428,2329.7108
18.853252,31.955572,2461.900456
28.555076,25.344976,2512.674196
35.99126,23.629968,2518.584548
37.255236,22.083984,2501.606692
41.57208,18.389616,2475.593972
31.871672,17.753984,2507.813968
19.83094,15.479816,2548.031068
12.743844,18.90888,2592.1896
7.54414,71.545516,2574.27796
3.369968,45.52482,2528.763912
1.15988,32.351228,2453.689328
0.060476,30.41302,2410.02016
0.047732,46.755912,2392.962064
0.047872,44.085272,2287.727532
0.049484,48.306776,2175.564944
0.050896,35.284276,2074.519892
0.048932,11.729068,2007.42132
0.049932,3.827968,1965.712052
0.049028,0.93198,1944.494612
0.064668,0.0,1901.661152
0.538836,0.082852,1902.890556
3.008908,0.209952,1953.548784
8.678584,0.0,2060.807324
19.324904,0.0,2206.473176
27.084536,0.144976,2344.84552
29.752804,0.576972,2406.026448
36.01776,0.72098,2432.946624
37.177084,7.675944,2447.996992
31.258868,15.925884,2452.644964
19.96962,17.044884,2473.534072
12.819272,22.86888,2521.682448
7.8338,45.918036,2551.764344
3.242468,77.679036,2587.243384
0.745044,63.704968,2593.184552
0.098436,57.101472,2605.831744
0.025,82.013612,2587.39418
0.052368,80.304664,2504.289316
0.063048,139.383984,2346.90796
0.061936,273.608128,2179.613444
0.058784,310.39306,2069.059956
0.05896,315.84908,2004.742396
0.060128,321.239188,1983.456896
0.054728,167.351636,2008.753332
0.05594,162.336752,2092.187268
0.081436,228.950372,2342.646648
0.139652,210.872584,2700.374376
0.257136,203.672432,2885.969288
0.376716,186.055232,2972.8959
0.494212,169.952928,3050.409464
0.773192,137.586364,3136.418928
1.318572,139.829352,3203.532744
1.783616,99.681252,3188.904596
1.397608,75.033952,3172.92022
1.639244,47.5767,3194.710236
1.696484,51.0038,3219.268172
1.625972,57.510552,3169.729648
0.64882,87.1348,3109.51158
0.242048,103.3947,3023.81012
0.075984,93.0948,2943.32754
0.068912,127.4346,2857.16986
0.06332,94.5472,2716.600388
0.061064,84.610052,2504.083048
0.05998,66.046152,2315.320516
0.073828,51.043,2203.551924
0.07006,63.7521,2123.639828
0.069316,64.6044,2057.85876
0.073304,47.107452,2044.979684
0.078632,26.155652,2101.038244
0.13318,33.771652,2345.026352
0.420384,40.535652,2666.783032
0.769692,30.0476,2864.86126
1.194068,11.0068,2940.33756
2.253092,4.227,3013.496956
5.066988,1.14,3035.31224
8.064356,0.329,3040.326292
8.241696,0.5456,3026.0459
8.596012,0.0,3001.75094
8.578908,0.004,2993.860372
7.830004,0.416,3030.091252
6.05238,1.5114,3025.750012
3.393192,20.9944,2972.704872
1.085128,85.430652,2909.020724
0.18208,123.336952,2878.884348
0.086948,109.6451,2848.628984
0.088032,84.427,2768.938868
0.093624,62.840152,2560.444184
0.095692,49.002852,2334.09086
0.08594,77.1371,2194.96218
0.08858,105.5223,2097.609384
0.090484,103.3515,2058.872996
0.091196,77.1216,2060.702596
0.100828,82.474352,2112.170056
0.25946,90.095852,2391.110744
0.874224,99.614652,2736.590668
2.830712,97.2492,2911.714184
5.282948,83.197352,2991.865548
9.905628,80.7236,3026.981288
16.973652,68.48,3021.006236
22.953064,77.0528,3017.622144
26.561184,62.499052,2995.741824
28.163708,71.999752,2985.847508
28.887264,52.926252,2976.269928
22.373132,38.846152,2986.37772
11.524256,98.809432,2975.49854
4.52654,61.629728,2937.615784
1.301732,55.889784,2903.46552
0.162744,52.67614,2868.940152
0.081064,67.753228,2857.910692
0.072944,64.233332,2761.804096
0.074928,67.692136,2585.32332
0.071844,70.38434,2400.373468
0.071176,53.44954,2274.760824
0.065832,57.033532,2214.26782
0.075448,54.402476,2186.5435
0.081392,42.733488,2167.73492
0.097296,43.92654,2213.393936
0.302476,51.37032,2469.913224
1.846108,37.445736,2816.508472
7.404916,32.032236,2956.993628
18.293692,24.599176,2980.709692
25.933544,16.375372,2991.910868
31.569,13.89714,2963.347156
35.673032,14.716504,2968.986812
36.999156,20.106192,2924.879944
35.472184,8.42594,2912.872516
24.763984,4.307896,2895.44154
22.290236,6.89384,2904.325368
14.5487,17.919888,2907.072988
6.725772,5.926272,2899.153316
2.797064,5.827368,2860.991728
0.331316,6.7482,2835.58208
0.08846,7.492752,2831.17518
0.087856,7.0456,2772.219704
0.092756,5.184052,2584.855616
0.092132,9.462852,2363.627156
0.092916,12.448,2236.66744
0.095616,7.0022,2158.598872
0.089816,6.44,2113.34978
0.086532,10.186152,2097.98484
0.09998,13.112352,2152.773012
0.492764,14.9781,2419.182836
2.23144,17.698972,2767.375108
6.0398,9.3947,2956.697336
19.868272,0.826252,2986.512364
