Date/Hour CET/CEST;Imbalance Purchase Price;Imbalance;Solar;Wind;Consumption Total
30.08.2023/10:00;21,93;-21,353011;5,610703;0,031375;-776,593876
30.08.2023/10:15;21,93;-21,353011;5,610703;0,031375;-776,593876
30.08.2023/10:30;21,93;-21,353011;5,610703;0,031375;-776,593876
30.08.2023/10:45;21,93;-21,353011;5,610703;0,031375;-776,593876
30.08.2023/11:00;21,93;-16,116297;7,610531;0,0085;-771,37662
30.08.2023/11:15;21,93;-16,116297;7,610531;0,0085;-771,37662
30.08.2023/11:30;21,93;-16,116297;7,610531;0,0085;-771,37662
30.08.2023/11:45;21,93;-16,116297;7,610531;0,0085;-771,37662
30.08.2023/12:00;21,93;-18,037826;8,335114;0,037309;-773,344096
30.08.2023/12:15;21,93;-18,037826;8,335114;0,037309;-773,344096
30.08.2023/12:30;21,93;-18,037826;8,335114;0,037309;-773,344096
30.08.2023/12:45;21,93;-18,037826;8,335114;0,037309;-773,344096
30.08.2023/13:00;13;5,317643;8,437577;0,049413;-767,193353
30.08.2023/13:15;13;5,317643;8,437577;0,049413;-767,193353
30.08.2023/13:30;13;5,317643;8,437577;0,049413;-767,193353
30.08.2023/13:45;13;5,317643;8,437577;0,049413;-767,193353
30.08.2023/14:00;8,5;13,138014;7,817312;0,16875;-769,312733
30.08.2023/14:15;8,5;13,138014;7,817312;0,16875;-769,312733
30.08.2023/14:30;8,5;13,138014;7,817312;0,16875;-769,312733
30.08.2023/14:45;8,5;13,138014;7,817312;0,16875;-769,312733
30.08.2023/15:00;11,5;-20,44208;6,06667;0,0055;-775,266654
30.08.2023/15:15;11,5;-20,44208;6,06667;0,0055;-775,266654
30.08.2023/15:30;11,5;-20,44208;6,06667;0,0055;-775,266654
30.08.2023/15:45;11,5;-20,44208;6,06667;0,0055;-775,266654
30.08.2023/16:00;21,02;-20,821202;4,613398;0,072;-781,34194
30.08.2023/16:15;21,02;-20,821202;4,613398;0,072;-781,34194
30.08.2023/16:30;21,02;-20,821202;4,613398;0,072;-781,34194
30.08.2023/16:45;21,02;-20,821202;4,613398;0,072;-781,34194
30.08.2023/17:00;20,98;-21,203416;2,631678;0,108;-777,950139
30.08.2023/17:15;20,98;-21,203416;2,631678;0,108;-777,950139
30.08.2023/17:30;20,98;-21,203416;2,631678;0,108;-777,950139
30.08.2023/17:45;20,98;-21,203416;2,631678;0,108;-777,950139
30.08.2023/18:00;21,76;-25,349746;1,048219;0,001;-768,526924
30.08.2023/18:15;21,76;-25,349746;1,048219;0,001;-768,526924
30.08.2023/18:30;21,76;-25,349746;1,048219;0,001;-768,526924
30.08.2023/18:45;21,76;-25,349746;1,048219;0,001;-768,526924
30.08.2023/19:00;21,75;-31,841014;0,207625;0,0555;-766,906209
30.08.2023/19:15;21,75;-31,841014;0,207625;0,0555;-766,906209
30.08.2023/19:30;21,75;-31,841014;0,207625;0,0555;-766,906209
30.08.2023/19:45;21,75;-31,841014;0,207625;0,0555;-766,906209
30.08.2023/20:00;22,12;-47,643812;0,024191;0;-782,939843
30.08.2023/20:15;22,12;-47,643812;0,024191;0;-782,939843
30.08.2023/20:30;22,12;-47,643812;0,024191;0;-782,939843
30.08.2023/20:45;22,12;-47,643812;0,024191;0;-782,939843
30.08.2023/21:00;22,13;-38,594081;0,02097;0;-770,951075
30.08.2023/21:15;22,13;-38,594081;0,02097;0;-770,951075
30.08.2023/21:30;22,13;-38,594081;0,02097;0;-770,951075
30.08.2023/21:45;22,13;-38,594081;0,02097;0;-770,951075
30.08.2023/22:00;33,12;-37,098358;0,019886;0;-736,181448
30.08.2023/22:15;33,12;-37,098358;0,019886;0;-736,181448
30.08.2023/22:30;33,12;-37,098358;0,019886;0;-736,181448
30.08.2023/22:45;33,12;-37,098358;0,019886;0;-736,181448
30.08.2023/23:00;22,29;-35,854307;0,019552;0;-681,023713
30.08.2023/23:15;22,29;-35,854307;0,019552;0;-681,023713
30.08.2023/23:30;22,29;-35,854307;0,019552;0;-681,023713
30.08.2023/23:45;22,29;-35,854307;0,019552;0;-681,023713
31.08.2023/00:00;20;-26,255892;0,018953;0;-629,673808
31.08.2023/00:15;20;-26,255892;0,018953;0;-629,673808
31.08.2023/00:30;20;-26,255892;0,018953;0;-629,673808
31.08.2023/00:45;20;-26,255892;0,018953;0;-629,673808
31.08.2023/01:00;14,98;-19,947161;0,018967;0,00375;-600,563932
31.08.2023/01:15;14,98;-19,947161;0,018967;0,00375;-600,563932
31.08.2023/01:30;14,98;-19,947161;0,018967;0,00375;-600,563932
31.08.2023/01:45;14,98;-19,947161;0,018967;0,00375;-600,563932
31.08.2023/02:00;14,49;-23,386895;0,01515;0,142;-587,801824
31.08.2023/02:15;14,49;-23,386895;0,01515;0,142;-587,801824
31.08.2023/02:30;14,49;-23,386895;0,01515;0,142;-587,801824
31.08.2023/02:45;14,49;-23,386895;0,01515;0,142;-587,801824
31.08.2023/03:00;14,33;-26,255285;0,014296;0,394088;-584,757636
31.08.2023/03:15;14,33;-26,255285;0,014296;0,394088;-584,757636
31.08.2023/03:30;14,33;-26,255285;0,014296;0,394088;-584,757636
31.08.2023/03:45;14,33;-26,255285;0,014296;0,394088;-584,757636
31.08.2023/04:00;14,34;-25,122498;0,014344;1,016963;-587,449055
31.08.2023/04:15;14,34;-25,122498;0,014344;1,016963;-587,449055
31.08.2023/04:30;14,34;-25,122498;0,014344;1,016963;-587,449055
31.08.2023/04:45;14,34;-25,122498;0,014344;1,016963;-587,449055
31.08.2023/05:00;14,32;-29,005167;0,015397;1,87442;-616,363341
31.08.2023/05:15;14,32;-29,005167;0,015397;1,87442;-616,363341
31.08.2023/05:30;14,32;-29,005167;0,015397;1,87442;-616,363341
31.08.2023/05:45;14,32;-29,005167;0,015397;1,87442;-616,363341
31.08.2023/06:00;20,13;-32,909476;0,028102;3,791093;-693,995673
31.08.2023/06:15;20,13;-32,909476;0,028102;3,791093;-693,995673
31.08.2023/06:30;20,13;-32,909476;0,028102;3,791093;-693,995673
31.08.2023/06:45;20,13;-32,909476;0,028102;3,791093;-693,995673
31.08.2023/07:00;19,99;-37,709406;0,29649;6,91095;-794,989871
31.08.2023/07:15;19,99;-37,709406;0,29649;6,91095;-794,989871
31.08.2023/07:30;19,99;-37,709406;0,29649;6,91095;-794,989871
31.08.2023/07:45;19,99;-37,709406;0,29649;6,91095;-794,989871
31.08.2023/08:00;20;-19,501475;1,604346;7,615007;-815,661666
31.08.2023/08:15;20;-19,501475;1,604346;7,615007;-815,661666
31.08.2023/08:30;20;-19,501475;1,604346;7,615007;-815,661666
31.08.2023/08:45;20;-19,501475;1,604346;7,615007;-815,661666
31.08.2023/09:00;19,33;-16,884919;4,50768;4,037954;-809,718604
31.08.2023/09:15;19,33;-16,884919;4,50768;4,037954;-809,718604
31.08.2023/09:30;19,33;-16,884919;4,50768;4,037954;-809,718604
31.08.2023/09:45;19,33;-16,884919;4,50768;4,037954;-809,718604
31.08.2023/10:00;18,75;-10,580068;8,697479;1,207837;-800,327513
31.08.2023/10:15;18,75;-10,580068;8,697479;1,207837;-800,327513
31.08.2023/10:30;18,75;-10,580068;8,697479;1,207837;-800,327513
31.08.2023/10:45;18,75;-10,580068;8,697479;1,207837;-800,327513
31.08.2023/11:00;17,59;-5,315182;12,24586;0,400065;-789,091526
31.08.2023/11:15;17,59;-5,315182;12,24586;0,400065;-789,091526
31.08.2023/11:30;17,59;-5,315182;12,24586;0,400065;-789,091526
31.08.2023/11:45;17,59;-5,315182;12,24586;0,400065;-789,091526
31.08.2023/12:00;15,68;-2,910737;13,857513;0,172526;-783,510109
31.08.2023/12:15;15,68;-2,910737;13,857513;0,172526;-783,510109
31.08.2023/12:30;15,68;-2,910737;13,857513;0,172526;-783,510109
31.08.2023/12:45;15,68;-2,910737;13,857513;0,172526;-783,510109
31.08.2023/13:00;17;4,87967;13,953665;0,342248;-773,517514
31.08.2023/13:15;17;4,87967;13,953665;0,342248;-773,517514
31.08.2023/13:30;17;4,87967;13,953665;0,342248;-773,517514
31.08.2023/13:45;17;4,87967;13,953665;0,342248;-773,517514
31.08.2023/14:00;17;7,371641;12,024204;0,036;-772,478838
31.08.2023/14:15;17;7,371641;12,024204;0,036;-772,478838
31.08.2023/14:30;17;7,371641;12,024204;0,036;-772,478838
31.08.2023/14:45;17;7,371641;12,024204;0,036;-772,478838
31.08.2023/15:00;15,14;-5,43536;8,558794;0,100746;-770,399601
31.08.2023/15:15;15,14;-5,43536;8,558794;0,100746;-770,399601
31.08.2023/15:30;15,14;-5,43536;8,558794;0,100746;-770,399601
31.08.2023/15:45;15,14;-5,43536;8,558794;0,100746;-770,399601
31.08.2023/16:00;15,28;-9,422282;5,379913;0,470246;-780,638064
31.08.2023/16:15;15,28;-9,422282;5,379913;0,470246;-780,638064
31.08.2023/16:30;15,28;-9,422282;5,379913;0,470246;-780,638064
31.08.2023/16:45;15,28;-9,422282;5,379913;0,470246;-780,638064
31.08.2023/17:00;15,13;-1,418179;2,735888;1,151009;-777,788263
31.08.2023/17:15;15,13;-1,418179;2,735888;1,151009;-777,788263
31.08.2023/17:30;15,13;-1,418179;2,735888;1,151009;-777,788263
31.08.2023/17:45;15,13;-1,418179;2,735888;1,151009;-777,788263
31.08.2023/18:00;17,58;3,90559;1,016272;3,559318;-765,732836
31.08.2023/18:15;17,58;3,90559;1,016272;3,559318;-765,732836
31.08.2023/18:30;17,58;3,90559;1,016272;3,559318;-765,732836
31.08.2023/18:45;17,58;3,90559;1,016272;3,559318;-765,732836
31.08.2023/19:00;17,58;4,715014;0,12619;5,98409;-763,8388
31.08.2023/19:15;17,58;4,715014;0,12619;5,98409;-763,8388
31.08.2023/19:30;17,58;4,715014;0,12619;5,98409;-763,8388
31.08.2023/19:45;17,58;4,715014;0,12619;5,98409;-763,8388
31.08.2023/20:00;17,59;-11,092211;0,013944;7,376718;-779,783579
31.08.2023/20:15;17,59;-11,092211;0,013944;7,376718;-779,783579
31.08.2023/20:30;17,59;-11,092211;0,013944;7,376718;-779,783579
31.08.2023/20:45;17,59;-11,092211;0,013944;7,376718;-779,783579
31.08.2023/21:00;17,58;-17,550685;0,010029;9,463442;-780,089068
31.08.2023/21:15;17,58;-17,550685;0,010029;9,463442;-780,089068
31.08.2023/21:30;17,58;-17,550685;0,010029;9,463442;-780,089068
31.08.2023/21:45;17,58;-17,550685;0,010029;9,463442;-780,089068
31.08.2023/22:00;12,5;-25,85172;0,010054;9,127722;-740,465969
31.08.2023/22:15;12,5;-25,85172;0,010054;9,127722;-740,465969
31.08.2023/22:30;12,5;-25,85172;0,010054;9,127722;-740,465969
31.08.2023/22:45;12,5;-25,85172;0,010054;9,127722;-740,465969
31.08.2023/23:00;6;-12,224408;0,011057;10,492015;-681,959343
31.08.2023/23:15;6;-12,224408;0,011057;10,492015;-681,959343
31.08.2023/23:30;6;-12,224408;0,011057;10,492015;-681,959343
31.08.2023/23:45;6;-12,224408;0,011057;10,492015;-681,959343
01.09.2023/00:00;8,13;-50,76679;0,013502;10,538007;-636,661897
01.09.2023/00:15;8,13;-50,76679;0,013502;10,538007;-636,661897
01.09.2023/00:30;8,13;-50,76679;0,013502;10,538007;-636,661897
01.09.2023/00:45;8,13;-50,76679;0,013502;10,538007;-636,661897
01.09.2023/01:00;17;-41,290824;0,014739;8,491218;-608,352294
01.09.2023/01:15;17;-41,290824;0,014739;8,491218;-608,352294
01.09.2023/01:30;17;-41,290824;0,014739;8,491218;-608,352294
01.09.2023/01:45;17;-41,290824;0,014739;8,491218;-608,352294
01.09.2023/02:00;13;-36,927112;0,015102;8,725482;-588,448841
01.09.2023/02:15;13;-36,927112;0,015102;8,725482;-588,448841
01.09.2023/02:30;13;-36,927112;0,015102;8,725482;-588,448841
01.09.2023/02:45;13;-36,927112;0,015102;8,725482;-588,448841
01.09.2023/03:00;3,16;-27,540447;0,014628;4,626239;-577,435296
01.09.2023/03:15;3,16;-27,540447;0,014628;4,626239;-577,435296
01.09.2023/03:30;3,16;-27,540447;0,014628;4,626239;-577,435296
01.09.2023/03:45;3,16;-27,540447;0,014628;4,626239;-577,435296
01.09.2023/04:00;3,05;-31,737111;0,015274;5,793038;-580,491731
01.09.2023/04:15;3,05;-31,737111;0,015274;5,793038;-580,491731
01.09.2023/04:30;3,05;-31,737111;0,015274;5,793038;-580,491731
01.09.2023/04:45;3,05;-31,737111;0,015274;5,793038;-580,491731
01.09.2023/05:00;1,14;-35,742716;0,017357;8,7109;-604,255803
01.09.2023/05:15;1,14;-35,742716;0,017357;8,7109;-604,255803
01.09.2023/05:30;1,14;-35,742716;0,017357;8,7109;-604,255803
01.09.2023/05:45;1,14;-35,742716;0,017357;8,7109;-604,255803
01.09.2023/06:00;9,87;-24,372054;0,031024;25,660593;-675,240721
01.09.2023/06:15;9,87;-24,372054;0,031024;25,660593;-675,240721
01.09.2023/06:30;9,87;-24,372054;0,031024;25,660593;-675,240721
01.09.2023/06:45;9,87;-24,372054;0,031024;25,660593;-675,240721
01.09.2023/07:00;9,92;-18,863798;0,321319;29,587526;-778,924166
01.09.2023/07:15;9,92;-18,863798;0,321319;29,587526;-778,924166
01.09.2023/07:30;9,92;-18,863798;0,321319;29,587526;-778,924166
01.09.2023/07:45;9,92;-18,863798;0,321319;29,587526;-778,924166
01.09.2023/08:00;8,45;-20,540038;2,013261;26,88328;-811,805102
01.09.2023/08:15;8,45;-20,540038;2,013261;26,88328;-811,805102
01.09.2023/08:30;8,45;-20,540038;2,013261;26,88328;-811,805102
01.09.2023/08:45;8,45;-20,540038;2,013261;26,88328;-811,805102
01.09.2023/09:00;10,12;-17,324397;5,880196;19,872458;-806,223508
01.09.2023/09:15;10,12;-17,324397;5,880196;19,872458;-806,223508
01.09.2023/09:30;10,12;-17,324397;5,880196;19,872458;-806,223508
01.09.2023/09:45;10,12;-17,324397;5,880196;19,872458;-806,223508
01.09.2023/10:00;10,13;-45,160385;10,048102;11,299568;-795,404473
01.09.2023/10:15;10,13;-45,160385;10,048102;11,299568;-795,404473
01.09.2023/10:30;10,13;-45,160385;10,048102;11,299568;-795,404473
01.09.2023/10:45;10,13;-45,160385;10,048102;11,299568;-795,404473
01.09.2023/11:00;10,12;-37,990928;14,210467;9,151808;-784,642634
01.09.2023/11:15;10,12;-37,990928;14,210467;9,151808;-784,642634
01.09.2023/11:30;10,12;-37,990928;14,210467;9,151808;-784,642634
01.09.2023/11:45;10,12;-37,990928;14,210467;9,151808;-784,642634
01.09.2023/12:00;9,93;-35,317875;16,602084;7,181521;-779,693923
01.09.2023/12:15;9,93;-35,317875;16,602084;7,181521;-779,693923
01.09.2023/12:30;9,93;-35,317875;16,602084;7,181521;-779,693923
01.09.2023/12:45;9,93;-35,317875;16,602084;7,181521;-779,693923
01.09.2023/13:00;9,92;-10,11843;16,788526;6,425997;-772,801024
01.09.2023/13:15;9,92;-10,11843;16,788526;6,425997;-772,801024
01.09.2023/13:30;9,92;-10,11843;16,788526;6,425997;-772,801024
01.09.2023/13:45;9,92;-10,11843;16,788526;6,425997;-772,801024
01.09.2023/14:00;9,14;-5,024829;15,167515;5,992493;-765,303261
01.09.2023/14:15;9,14;-5,024829;15,167515;5,992493;-765,303261
01.09.2023/14:30;9,14;-5,024829;15,167515;5,992493;-765,303261
01.09.2023/14:45;9,14;-5,024829;15,167515;5,992493;-765,303261
01.09.2023/15:00;9,53;-2,238403;12,699348;7,146734;-755,539248
01.09.2023/15:15;9,53;-2,238403;12,699348;7,146734;-755,539248
01.09.2023/15:30;9,53;-2,238403;12,699348;7,146734;-755,539248
01.09.2023/15:45;9,53;-2,238403;12,699348;7,146734;-755,539248
01.09.2023/16:00;9,01;9,373838;8,755048;7,983985;-752,029093
01.09.2023/16:15;9,01;9,373838;8,755048;7,983985;-752,029093
01.09.2023/16:30;9,01;9,373838;8,755048;7,983985;-752,029093
01.09.2023/16:45;9,01;9,373838;8,755048;7,983985;-752,029093
01.09.2023/17:00;9,57;7,299628;4,901803;11,253522;-746,022715
01.09.2023/17:15;9,57;7,299628;4,901803;11,253522;-746,022715
01.09.2023/17:30;9,57;7,299628;4,901803;11,253522;-746,022715
01.09.2023/17:45;9,57;7,299628;4,901803;11,253522;-746,022715
01.09.2023/18:00;10,13;7,479205;1,688878;10,335734;-736,335882
01.09.2023/18:15;10,13;7,479205;1,688878;10,335734;-736,335882
01.09.2023/18:30;10,13;7,479205;1,688878;10,335734;-736,335882
01.09.2023/18:45;10,13;7,479205;1,688878;10,335734;-736,335882
01.09.2023/19:00;9,92;0,81442;0,213829;18,249755;-728,028413
01.09.2023/19:15;9,92;0,81442;0,213829;18,249755;-728,028413
01.09.2023/19:30;9,92;0,81442;0,213829;18,249755;-728,028413
01.09.2023/19:45;9,92;0,81442;0,213829;18,249755;-728,028413
01.09.2023/20:00;9,09;-0,982118;0,02394;27,922596;-723,136171
01.09.2023/20:15;9,09;-0,982118;0,02394;27,922596;-723,136171
01.09.2023/20:30;9,09;-0,982118;0,02394;27,922596;-723,136171
01.09.2023/20:45;9,09;-0,982118;0,02394;27,922596;-723,136171
01.09.2023/21:00;7,02;-1,282332;0,018115;38,117931;-708,146316
01.09.2023/21:15;7,02;-1,282332;0,018115;38,117931;-708,146316
01.09.2023/21:30;7,02;-1,282332;0,018115;38,117931;-708,146316
01.09.2023/21:45;7,02;-1,282332;0,018115;38,117931;-708,146316
01.09.2023/22:00;9,87;3,949596;0,013427;38,743447;-670,269934
01.09.2023/22:15;9,87;3,949596;0,013427;38,743447;-670,269934
01.09.2023/22:30;9,87;3,949596;0,013427;38,743447;-670,269934
01.09.2023/22:45;9,87;3,949596;0,013427;38,743447;-670,269934
01.09.2023/23:00;7,02;7,015057;0,013229;37,578969;-628,360845
01.09.2023/23:15;7,02;7,015057;0,013229;37,578969;-628,360845
01.09.2023/23:30;7,02;7,015057;0,013229;37,578969;-628,360845
01.09.2023/23:45;7,02;7,015057;0,013229;37,578969;-628,360845
02.09.2023/00:00;2,12;-6,732653;0,01448;16,368019;-600,532475
02.09.2023/00:15;2,12;-6,732653;0,01448;16,368019;-600,532475
02.09.2023/00:30;2,12;-6,732653;0,01448;16,368019;-600,532475
02.09.2023/00:45;2,12;-6,732653;0,01448;16,368019;-600,532475
02.09.2023/01:00;15;-13,728342;0,0149;18,389325;-569,582266
02.09.2023/01:15;15;-13,728342;0,0149;18,389325;-569,582266
02.09.2023/01:30;15;-13,728342;0,0149;18,389325;-569,582266
02.09.2023/01:45;15;-13,728342;0,0149;18,389325;-569,582266
02.09.2023/02:00;12;-10,682495;0,015849;18,179188;-552,521923
02.09.2023/02:15;12;-10,682495;0,015849;18,179188;-552,521923
02.09.2023/02:30;12;-10,682495;0,015849;18,179188;-552,521923
02.09.2023/02:45;12;-10,682495;0,015849;18,179188;-552,521923
02.09.2023/03:00;12;-10,835164;0,015953;18,962888;-542,439839
02.09.2023/03:15;12;-10,835164;0,015953;18,962888;-542,439839
02.09.2023/03:30;12;-10,835164;0,015953;18,962888;-542,439839
02.09.2023/03:45;12;-10,835164;0,015953;18,962888;-542,439839
02.09.2023/04:00;16;-12,259893;0,015128;18,38595;-538,538447
02.09.2023/04:15;16;-12,259893;0,015128;18,38595;-538,538447
02.09.2023/04:30;16;-12,259893;0,015128;18,38595;-538,538447
02.09.2023/04:45;16;-12,259893;0,015128;18,38595;-538,538447
02.09.2023/05:00;0,02;-8,100393;0,017073;23,685738;-546,372729
02.09.2023/05:15;0,02;-8,100393;0,017073;23,685738;-546,372729
02.09.2023/05:30;0,02;-8,100393;0,017073;23,685738;-546,372729
02.09.2023/05:45;0,02;-8,100393;0,017073;23,685738;-546,372729
02.09.2023/06:00;0,02;-6,287179;0,038569;24,9746;-555,810286
02.09.2023/06:15;0,02;-6,287179;0,038569;24,9746;-555,810286
02.09.2023/06:30;0,02;-6,287179;0,038569;24,9746;-555,810286
02.09.2023/06:45;0,02;-6,287179;0,038569;24,9746;-555,810286
02.09.2023/07:00;0,03;-4,2965;0,740865;25,938463;-584,649853
02.09.2023/07:15;0,03;-4,2965;0,740865;25,938463;-584,649853
02.09.2023/07:30;0,03;-4,2965;0,740865;25,938463;-584,649853
02.09.2023/07:45;0,03;-4,2965;0,740865;25,938463;-584,649853
02.09.2023/08:00;0,66;-8,585441;3,36255;16,97825;-624,671561
02.09.2023/08:15;0,66;-8,585441;3,36255;16,97825;-624,671561
02.09.2023/08:30;0,66;-8,585441;3,36255;16,97825;-624,671561
02.09.2023/08:45;0,66;-8,585441;3,36255;16,97825;-624,671561
02.09.2023/09:00;1,25;-6,250234;7,232439;7,455125;-666,156679
02.09.2023/09:15;1,25;-6,250234;7,232439;7,455125;-666,156679
02.09.2023/09:30;1,25;-6,250234;7,232439;7,455125;-666,156679
02.09.2023/09:45;1,25;-6,250234;7,232439;7,455125;-666,156679
02.09.2023/10:00;2,13;-0,121715;11,667463;3,079813;-689,862295
02.09.2023/10:15;2,13;-0,121715;11,667463;3,079813;-689,862295
02.09.2023/10:30;2,13;-0,121715;11,667463;3,079813;-689,862295
02.09.2023/10:45;2,13;-0,121715;11,667463;3,079813;-689,862295
02.09.2023/11:00;2,25;15,220641;15,52139;2,8398;-687,842427
02.09.2023/11:15;2,25;15,220641;15,52139;2,8398;-687,842427
02.09.2023/11:30;2,25;15,220641;15,52139;2,8398;-687,842427
02.09.2023/11:45;2,25;15,220641;15,52139;2,8398;-687,842427
02.09.2023/12:00;2,13;23,256499;17,664919;2,016275;-677,265819
02.09.2023/12:15;2,13;23,256499;17,664919;2,016275;-677,265819
02.09.2023/12:30;2,13;23,256499;17,664919;2,016275;-677,265819
02.09.2023/12:45;2,13;23,256499;17,664919;2,016275;-677,265819
02.09.2023/13:00;1,87;30,604396;17,613616;4,190775;-666,0592
02.09.2023/13:15;1,87;30,604396;17,613616;4,190775;-666,0592
02.09.2023/13:30;1,87;30,604396;17,613616;4,190775;-666,0592
02.09.2023/13:45;1,87;30,604396;17,613616;4,190775;-666,0592
02.09.2023/14:00;1,64;35,061836;14,884753;5,252;-658,416719
02.09.2023/14:15;1,64;35,061836;14,884753;5,252;-658,416719
02.09.2023/14:30;1,64;35,061836;14,884753;5,252;-658,416719
02.09.2023/14:45;1,64;35,061836;14,884753;5,252;-658,416719
02.09.2023/15:00;1,61;32,95994;11,630979;5,941;-656,342517
02.09.2023/15:15;1,61;32,95994;11,630979;5,941;-656,342517
02.09.2023/15:30;1,61;32,95994;11,630979;5,941;-656,342517
02.09.2023/15:45;1,61;32,95994;11,630979;5,941;-656,342517
02.09.2023/16:00;2;26,405998;7,877273;3,552488;-665,341426
02.09.2023/16:15;2;26,405998;7,877273;3,552488;-665,341426
02.09.2023/16:30;2;26,405998;7,877273;3,552488;-665,341426
02.09.2023/16:45;2;26,405998;7,877273;3,552488;-665,341426
02.09.2023/17:00;2,01;21,076451;4,225491;0,955975;-674,603299
02.09.2023/17:15;2,01;21,076451;4,225491;0,955975;-674,603299
02.09.2023/17:30;2,01;21,076451;4,225491;0,955975;-674,603299
02.09.2023/17:45;2,01;21,076451;4,225491;0,955975;-674,603299
02.09.2023/18:00;2,13;20,463051;1,681749;1,168513;-682,455358
02.09.2023/18:15;2,13;20,463051;1,681749;1,168513;-682,455358
02.09.2023/18:30;2,13;20,463051;1,681749;1,168513;-682,455358
02.09.2023/18:45;2,13;20,463051;1,681749;1,168513;-682,455358
02.09.2023/19:00;2,13;12,79937;0,181096;1,636875;-683,979968
02.09.2023/19:15;2,13;12,79937;0,181096;1,636875;-683,979968
02.09.2023/19:30;2,13;12,79937;0,181096;1,636875;-683,979968
02.09.2023/19:45;2,13;12,79937;0,181096;1,636875;-683,979968
02.09.2023/20:00;2,1;1,461808;0,019275;3,70645;-686,182595
