Date/Hour CET/CEST;Date/Hour UTC;MBA;Consumption Total;Metered;Profiled;Flex
29.05.2023/14:00;29.05.2023/12:00;NO1;-723,093103;-719,319246;-3,773857;
29.05.2023/14:15;29.05.2023/12:15;NO1;-723,093103;-719,319246;-3,773857;
29.05.2023/14:30;29.05.2023/12:30;NO1;-723,093103;-719,319246;-3,773857;
29.05.2023/14:45;29.05.2023/12:45;NO1;-723,093103;-719,319246;-3,773857;
29.05.2023/15:00;29.05.2023/13:00;NO1;-730,214261;-726,423575;-3,790686;
29.05.2023/15:15;29.05.2023/13:15;NO1;-730,214261;-726,423575;-3,790686;
29.05.2023/15:30;29.05.2023/13:30;NO1;-730,214261;-726,423575;-3,790686;
29.05.2023/15:45;29.05.2023/13:45;NO1;-730,214261;-726,423575;-3,790686;
29.05.2023/16:00;29.05.2023/14:00;NO1;-736,273099;-732,430622;-3,842477;
29.05.2023/16:15;29.05.2023/14:15;NO1;-736,273099;-732,430622;-3,842477;
29.05.2023/16:30;29.05.2023/14:30;NO1;-736,273099;-732,430622;-3,842477;
29.05.2023/16:45;29.05.2023/14:45;NO1;-736,273099;-732,430622;-3,842477;
29.05.2023/17:00;29.05.2023/15:00;NO1;-728,527559;-724,662137;-3,865422;
29.05.2023/17:15;29.05.2023/15:15;NO1;-728,527559;-724,662137;-3,865422;
29.05.2023/17:30;29.05.2023/15:30;NO1;-728,527559;-724,662137;-3,865422;
29.05.2023/17:45;29.05.2023/15:45;NO1;-728,527559;-724,662137;-3,865422;
29.05.2023/18:00;29.05.2023/16:00;NO1;-719,084119;-715,282126;-3,801993;
29.05.2023/18:15;29.05.2023/16:15;NO1;-719,084119;-715,282126;-3,801993;
29.05.2023/18:30;29.05.2023/16:30;NO1;-719,084119;-715,282126;-3,801993;
29.05.2023/18:45;29.05.2023/16:45;NO1;-719,084119;-715,282126;-3,801993;
29.05.2023/19:00;29.05.2023/17:00;NO1;-712,115454;-708,37046;-3,744994;
29.05.2023/19:15;29.05.2023/17:15;NO1;-712,115454;-708,37046;-3,744994;
29.05.2023/19:30;29.05.2023/17:30;NO1;-712,115454;-708,37046;-3,744994;
29.05.2023/19:45;29.05.2023/17:45;NO1;-712,115454;-708,37046;-3,744994;
29.05.2023/20:00;29.05.2023/18:00;NO1;-708,957026;-705,217692;-3,739334;
29.05.2023/20:15;29.05.2023/18:15;NO1;-708,957026;-705,217692;-3,739334;
29.05.2023/20:30;29.05.2023/18:30;NO1;-708,957026;-705,217692;-3,739334;
29.05.2023/20:45;29.05.2023/18:45;NO1;-708,957026;-705,217692;-3,739334;
29.05.2023/21:00;29.05.2023/19:00;NO1;-705,632931;-701,885324;-3,747607;
29.05.2023/21:15;29.05.2023/19:15;NO1;-705,632931;-701,885324;-3,747607;
29.05.2023/21:30;29.05.2023/19:30;NO1;-705,632931;-701,885324;-3,747607;
29.05.2023/21:45;29.05.2023/19:45;NO1;-705,632931;-701,885324;-3,747607;
29.05.2023/22:00;29.05.2023/20:00;NO1;-704,633306;-700,834063;-3,799243;
29.05.2023/22:15;29.05.2023/20:15;NO1;-704,633306;-700,834063;-3,799243;
29.05.2023/22:30;29.05.2023/20:30;NO1;-704,633306;-700,834063;-3,799243;
29.05.2023/22:45;29.05.2023/20:45;NO1;-704,633306;-700,834063;-3,799243;
29.05.2023/23:00;29.05.2023/21:00;NO1;-677,450929;-673,736246;-3,714683;
29.05.2023/23:15;29.05.2023/21:15;NO1;-677,450929;-673,736246;-3,714683;
29.05.2023/23:30;29.05.2023/21:30;NO1;-677,450929;-673,736246;-3,714683;
29.05.2023/23:45;29.05.2023/21:45;NO1;-677,450929;-673,736246;-3,714683;
30.05.2023/00:00;29.05.2023/22:00;NO1;-636,654111;-633,279617;-3,374494;
30.05.2023/00:15;29.05.2023/22:15;NO1;-636,654111;-633,279617;-3,374494;
30.05.2023/00:30;29.05.2023/22:30;NO1;-636,654111;-633,279617;-3,374494;
30.05.2023/00:45;29.05.2023/22:45;NO1;-636,654111;-633,279617;-3,374494;
30.05.2023/01:00;29.05.2023/23:00;NO1;-603,079966;-599,869576;-3,21039;
30.05.2023/01:15;29.05.2023/23:15;NO1;-603,079966;-599,869576;-3,21039;
30.05.2023/01:30;29.05.2023/23:30;NO1;-603,079966;-599,869576;-3,21039;
30.05.2023/01:45;29.05.2023/23:45;NO1;-603,079966;-599,869576;-3,21039;
30.05.2023/02:00;30.05.2023/00:00;NO1;-589,455022;-586,359465;-3,095557;
30.05.2023/02:15;30.05.2023/00:15;NO1;-589,455022;-586,359465;-3,095557;
30.05.2023/02:30;30.05.2023/00:30;NO1;-589,455022;-586,359465;-3,095557;
30.05.2023/02:45;30.05.2023/00:45;NO1;-589,455022;-586,359465;-3,095557;
30.05.2023/03:00;30.05.2023/01:00;NO1;-589,571558;-586,534932;-3,036626;
30.05.2023/03:15;30.05.2023/01:15;NO1;-589,571558;-586,534932;-3,036626;
30.05.2023/03:30;30.05.2023/01:30;NO1;-589,571558;-586,534932;-3,036626;
30.05.2023/03:45;30.05.2023/01:45;NO1;-589,571558;-586,534932;-3,036626;
30.05.2023/04:00;30.05.2023/02:00;NO1;-583,028882;-579,97773;-3,051152;
30.05.2023/04:15;30.05.2023/02:15;NO1;-583,028882;-579,97773;-3,051152;
30.05.2023/04:30;30.05.2023/02:30;NO1;-583,028882;-579,97773;-3,051152;
30.05.2023/04:45;30.05.2023/02:45;NO1;-583,028882;-579,97773;-3,051152;
30.05.2023/05:00;30.05.2023/03:00;NO1;-609,195263;-606,082848;-3,112415;
30.05.2023/05:15;30.05.2023/03:15;NO1;-609,195263;-606,082848;-3,112415;
30.05.2023/05:30;30.05.2023/03:30;NO1;-609,195263;-606,082848;-3,112415;
30.05.2023/05:45;30.05.2023/03:45;NO1;-609,195263;-606,082848;-3,112415;
30.05.2023/06:00;30.05.2023/04:00;NO1;-701,00952;-697,564213;-3,445307;
30.05.2023/06:15;30.05.2023/04:15;NO1;-701,00952;-697,564213;-3,445307;
30.05.2023/06:30;30.05.2023/04:30;NO1;-701,00952;-697,564213;-3,445307;
30.05.2023/06:45;30.05.2023/04:45;NO1;-701,00952;-697,564213;-3,445307;
30.05.2023/07:00;30.05.2023/05:00;NO1;-796,307619;-792,430042;-3,877577;
30.05.2023/07:15;30.05.2023/05:15;NO1;-796,307619;-792,430042;-3,877577;
30.05.2023/07:30;30.05.2023/05:30;NO1;-796,307619;-792,430042;-3,877577;
30.05.2023/07:45;30.05.2023/05:45;NO1;-796,307619;-792,430042;-3,877577;
30.05.2023/08:00;30.05.2023/06:00;NO1;-808,583986;-804,575602;-4,008384;
30.05.2023/08:15;30.05.2023/06:15;NO1;-808,583986;-804,575602;-4,008384;
30.05.2023/08:30;30.05.2023/06:30;NO1;-808,583986;-804,575602;-4,008384;
30.05.2023/08:45;30.05.2023/06:45;NO1;-808,583986;-804,575602;-4,008384;
30.05.2023/09:00;30.05.2023/07:00;NO1;-802,94313;-799,03493;-3,9082;
30.05.2023/09:15;30.05.2023/07:15;NO1;-802,94313;-799,03493;-3,9082;
30.05.2023/09:30;30.05.2023/07:30;NO1;-802,94313;-799,03493;-3,9082;
30.05.2023/09:45;30.05.2023/07:45;NO1;-802,94313;-799,03493;-3,9082;
30.05.2023/10:00;30.05.2023/08:00;NO1;-793,433287;-789,659331;-3,773956;
30.05.2023/10:15;30.05.2023/08:15;NO1;-793,433287;-789,659331;-3,773956;
30.05.2023/10:30;30.05.2023/08:30;NO1;-793,433287;-789,659331;-3,773956;
30.05.2023/10:45;30.05.2023/08:45;NO1;-793,433287;-789,659331;-3,773956;
30.05.2023/11:00;30.05.2023/09:00;NO1;-781,763144;-777,939821;-3,823323;
30.05.2023/11:15;30.05.2023/09:15;NO1;-781,763144;-777,939821;-3,823323;
30.05.2023/11:30;30.05.2023/09:30;NO1;-781,763144;-777,939821;-3,823323;
30.05.2023/11:45;30.05.2023/09:45;NO1;-781,763144;-777,939821;-3,823323;
30.05.2023/12:00;30.05.2023/10:00;NO1;-775,814342;-772,050281;-3,764061;
30.05.2023/12:15;30.05.2023/10:15;NO1;-775,814342;-772,050281;-3,764061;
30.05.2023/12:30;30.05.2023/10:30;NO1;-775,814342;-772,050281;-3,764061;
30.05.2023/12:45;30.05.2023/10:45;NO1;-775,814342;-772,050281;-3,764061;
30.05.2023/13:00;30.05.2023/11:00;NO1;-769,693522;-766,041193;-3,652329;
30.05.2023/13:15;30.05.2023/11:15;NO1;-769,693522;-766,041193;-3,652329;
30.05.2023/13:30;30.05.2023/11:30;NO1;-769,693522;-766,041193;-3,652329;
30.05.2023/13:45;30.05.2023/11:45;NO1;-769,693522;-766,041193;-3,652329;
30.05.2023/14:00;30.05.2023/12:00;NO1;-771,969111;-768,223045;-3,746066;
30.05.2023/14:15;30.05.2023/12:15;NO1;-771,969111;-768,223045;-3,746066;
30.05.2023/14:30;30.05.2023/12:30;NO1;-771,969111;-768,223045;-3,746066;
30.05.2023/14:45;30.05.2023/12:45;NO1;-771,969111;-768,223045;-3,746066;
30.05.2023/15:00;30.05.2023/13:00;NO1;-769,522323;-765,744914;-3,777409;
30.05.2023/15:15;30.05.2023/13:15;NO1;-769,522323;-765,744914;-3,777409;
30.05.2023/15:30;30.05.2023/13:30;NO1;-769,522323;-765,744914;-3,777409;
30.05.2023/15:45;30.05.2023/13:45;NO1;-769,522323;-765,744914;-3,777409;
30.05.2023/16:00;30.05.2023/14:00;NO1;-772,738125;-768,941921;-3,796204;
30.05.2023/16:15;30.05.2023/14:15;NO1;-772,738125;-768,941921;-3,796204;
30.05.2023/16:30;30.05.2023/14:30;NO1;-772,738125;-768,941921;-3,796204;
30.05.2023/16:45;30.05.2023/14:45;NO1;-772,738125;-768,941921;-3,796204;
30.05.2023/17:00;30.05.2023/15:00;NO1;-761,713969;-757,924312;-3,789657;
30.05.2023/17:15;30.05.2023/15:15;NO1;-761,713969;-757,924312;-3,789657;
30.05.2023/17:30;30.05.2023/15:30;NO1;-761,713969;-757,924312;-3,789657;
30.05.2023/17:45;30.05.2023/15:45;NO1;-761,713969;-757,924312;-3,789657;
30.05.2023/18:00;30.05.2023/16:00;NO1;-743,572998;-739,828924;-3,744074;
30.05.2023/18:15;30.05.2023/16:15;NO1;-743,572998;-739,828924;-3,744074;
30.05.2023/18:30;30.05.2023/16:30;NO1;-743,572998;-739,828924;-3,744074;
30.05.2023/18:45;30.05.2023/16:45;NO1;-743,572998;-739,828924;-3,744074;
30.05.2023/19:00;30.05.2023/17:00;NO1;-740,569714;-736,839102;-3,730612;
30.05.2023/19:15;30.05.2023/17:15;NO1;-740,569714;-736,839102;-3,730612;
30.05.2023/19:30;30.05.2023/17:30;NO1;-740,569714;-736,839102;-3,730612;
30.05.2023/19:45;30.05.2023/17:45;NO1;-740,569714;-736,839102;-3,730612;
30.05.2023/20:00;30.05.2023/18:00;NO1;-738,806361;-735,072176;-3,734185;
30.05.2023/20:15;30.05.2023/18:15;NO1;-738,806361;-735,072176;-3,734185;
30.05.2023/20:30;30.05.2023/18:30;NO1;-738,806361;-735,072176;-3,734185;
30.05.2023/20:45;30.05.2023/18:45;NO1;-738,806361;-735,072176;-3,734185;
30.05.2023/21:00;30.05.2023/19:00;NO1;-733,771262;-730,005097;-3,766165;
30.05.2023/21:15;30.05.2023/19:15;NO1;-733,771262;-730,005097;-3,766165;
30.05.2023/21:30;30.05.2023/19:30;NO1;-733,771262;-730,005097;-3,766165;
30.05.2023/21:45;30.05.2023/19:45;NO1;-733,771262;-730,005097;-3,766165;
30.05.2023/22:00;30.05.2023/20:00;NO1;-726,295873;-722,548033;-3,74784;
30.05.2023/22:15;30.05.2023/20:15;NO1;-726,295873;-722,548033;-3,74784;
30.05.2023/22:30;30.05.2023/20:30;NO1;-726,295873;-722,548033;-3,74784;
30.05.2023/22:45;30.05.2023/20:45;NO1;-726,295873;-722,548033;-3,74784;
30.05.2023/23:00;30.05.2023/21:00;NO1;-686,057288;-682,387117;-3,670171;
30.05.2023/23:15;30.05.2023/21:15;NO1;-686,057288;-682,387117;-3,670171;
30.05.2023/23:30;30.05.2023/21:30;NO1;-686,057288;-682,387117;-3,670171;
30.05.2023/23:45;30.05.2023/21:45;NO1;-686,057288;-682,387117;-3,670171;
31.05.2023/00:00;30.05.2023/22:00;NO1;-619,567217;-616,241041;-3,326176;
31.05.2023/00:15;30.05.2023/22:15;NO1;-619,567217;-616,241041;-3,326176;
31.05.2023/00:30;30.05.2023/22:30;NO1;-619,567217;-616,241041;-3,326176;
31.05.2023/00:45;30.05.2023/22:45;NO1;-619,567217;-616,241041;-3,326176;
31.05.2023/01:00;30.05.2023/23:00;NO1;-580,630461;-577,520285;-3,110176;
31.05.2023/01:15;30.05.2023/23:15;NO1;-580,630461;-577,520285;-3,110176;
31.05.2023/01:30;30.05.2023/23:30;NO1;-580,630461;-577,520285;-3,110176;
31.05.2023/01:45;30.05.2023/23:45;NO1;-580,630461;-577,520285;-3,110176;
31.05.2023/02:00;31.05.2023/00:00;NO1;-560,295697;-557,248749;-3,046948;
31.05.2023/02:15;31.05.2023/00:15;NO1;-560,295697;-557,248749;-3,046948;
31.05.2023/02:30;31.05.2023/00:30;NO1;-560,295697;-557,248749;-3,046948;
31.05.2023/02:45;31.05.2023/00:45;NO1;-560,295697;-557,248749;-3,046948;
31.05.2023/03:00;31.05.2023/01:00;NO1;-551,988791;-549,029187;-2,959604;
31.05.2023/03:15;31.05.2023/01:15;NO1;-551,988791;-549,029187;-2,959604;
31.05.2023/03:30;31.05.2023/01:30;NO1;-551,988791;-549,029187;-2,959604;
31.05.2023/03:45;31.05.2023/01:45;NO1;-551,988791;-549,029187;-2,959604;
31.05.2023/04:00;31.05.2023/02:00;NO1;-541,540549;-538,654438;-2,886111;
31.05.2023/04:15;31.05.2023/02:15;NO1;-541,540549;-538,654438;-2,886111;
31.05.2023/04:30;31.05.2023/02:30;NO1;-541,540549;-538,654438;-2,886111;
31.05.2023/04:45;31.05.2023/02:45;NO1;-541,540549;-538,654438;-2,886111;
31.05.2023/05:00;31.05.2023/03:00;NO1;-561,167777;-558,263796;-2,903981;
31.05.2023/05:15;31.05.2023/03:15;NO1;-561,167777;-558,263796;-2,903981;
31.05.2023/05:30;31.05.2023/03:30;NO1;-561,167777;-558,263796;-2,903981;
31.05.2023/05:45;31.05.2023/03:45;NO1;-561,167777;-558,263796;-2,903981;
31.05.2023/06:00;31.05.2023/04:00;NO1;-645,229181;-641,962517;-3,266664;
31.05.2023/06:15;31.05.2023/04:15;NO1;-645,229181;-641,962517;-3,266664;
31.05.2023/06:30;31.05.2023/04:30;NO1;-645,229181;-641,962517;-3,266664;
31.05.2023/06:45;31.05.2023/04:45;NO1;-645,229181;-641,962517;-3,266664;
31.05.2023/07:00;31.05.2023/05:00;NO1;-743,79895;-740,00957;-3,78938;
31.05.2023/07:15;31.05.2023/05:15;NO1;-743,79895;-740,00957;-3,78938;
31.05.2023/07:30;31.05.2023/05:30;NO1;-743,79895;-740,00957;-3,78938;
31.05.2023/07:45;31.05.2023/05:45;NO1;-743,79895;-740,00957;-3,78938;
31.05.2023/08:00;31.05.2023/06:00;NO1;-770,462346;-766,576703;-3,885643;
31.05.2023/08:15;31.05.2023/06:15;NO1;-770,462346;-766,576703;-3,885643;
31.05.2023/08:30;31.05.2023/06:30;NO1;-770,462346;-766,576703;-3,885643;
31.05.2023/08:45;31.05.2023/06:45;NO1;-770,462346;-766,576703;-3,885643;
31.05.2023/09:00;31.05.2023/07:00;NO1;-767,43755;-763,568199;-3,869351;
31.05.2023/09:15;31.05.2023/07:15;NO1;-767,43755;-763,568199;-3,869351;
31.05.2023/09:30;31.05.2023/07:30;NO1;-767,43755;-763,568199;-3,869351;
31.05.2023/09:45;31.05.2023/07:45;NO1;-767,43755;-763,568199;-3,869351;
31.05.2023/10:00;31.05.2023/08:00;NO1;-760,298311;-756,630571;-3,66774;
31.05.2023/10:15;31.05.2023/08:15;NO1;-760,298311;-756,630571;-3,66774;
31.05.2023/10:30;31.05.2023/08:30;NO1;-760,298311;-756,630571;-3,66774;
31.05.2023/10:45;31.05.2023/08:45;NO1;-760,298311;-756,630571;-3,66774;
31.05.2023/11:00;31.05.2023/09:00;NO1;-765,773482;-761,947156;-3,826326;
31.05.2023/11:15;31.05.2023/09:15;NO1;-765,773482;-761,947156;-3,826326;
31.05.2023/11:30;31.05.2023/09:30;NO1;-765,773482;-761,947156;-3,826326;
31.05.2023/11:45;31.05.2023/09:45;NO1;-765,773482;-761,947156;-3,826326;
31.05.2023/12:00;31.05.2023/10:00;NO1;-770,090774;-766,269745;-3,821029;
31.05.2023/12:15;31.05.2023/10:15;NO1;-770,090774;-766,269745;-3,821029;
31.05.2023/12:30;31.05.2023/10:30;NO1;-770,090774;-766,269745;-3,821029;
31.05.2023/12:45;31.05.2023/10:45;NO1;-770,090774;-766,269745;-3,821029;
31.05.2023/13:00;31.05.2023/11:00;NO1;-772,977241;-769,255781;-3,72146;
31.05.2023/13:15;31.05.2023/11:15;NO1;-772,977241;-769,255781;-3,72146;
31.05.2023/13:30;31.05.2023/11:30;NO1;-772,977241;-769,255781;-3,72146;
31.05.2023/13:45;31.05.2023/11:45;NO1;-772,977241;-769,255781;-3,72146;
31.05.2023/14:00;31.05.2023/12:00;NO1;-774,985241;-771,182694;-3,802547;
31.05.2023/14:15;31.05.2023/12:15;NO1;-774,985241;-771,182694;-3,802547;
31.05.2023/14:30;31.05.2023/12:30;NO1;-774,985241;-771,182694;-3,802547;
31.05.2023/14:45;31.05.2023/12:45;NO1;-774,985241;-771,182694;-3,802547;
31.05.2023/15:00;31.05.2023/13:00;NO1;-773,405333;-769,627711;-3,777622;
31.05.2023/15:15;31.05.2023/13:15;NO1;-773,405333;-769,627711;-3,777622;
31.05.2023/15:30;31.05.2023/13:30;NO1;-773,405333;-769,627711;-3,777622;
31.05.2023/15:45;31.05.2023/13:45;NO1;-773,405333;-769,627711;-3,777622;
31.05.2023/16:00;31.05.2023/14:00;NO1;-768,576064;-764,712846;-3,863218;
31.05.2023/16:15;31.05.2023/14:15;NO1;-768,576064;-764,712846;-3,863218;
31.05.2023/16:30;31.05.2023/14:30;NO1;-768,576064;-764,712846;-3,863218;
31.05.2023/16:45;31.05.2023/14:45;NO1;-768,576064;-764,712846;-3,863218;
31.05.2023/17:00;31.05.2023/15:00;NO1;-752,846704;-749,023788;-3,822916;
31.05.2023/17:15;31.05.2023/15:15;NO1;-752,846704;-749,023788;-3,822916;
31.05.2023/17:30;31.05.2023/15:30;NO1;-752,846704;-749,023788;-3,822916;
31.05.2023/17:45;31.05.2023/15:45;NO1;-752,846704;-749,023788;-3,822916;
31.05.2023/18:00;31.05.2023/16:00;NO1;-739,1465;-735,454505;-3,691995;
31.05.2023/18:15;31.05.2023/16:15;NO1;-739,1465;-735,454505;-3,691995;
31.05.2023/18:30;31.05.2023/16:30;NO1;-739,1465;-735,454505;-3,691995;
31.05.2023/18:45;31.05.2023/16:45;NO1;-739,1465;-735,454505;-3,691995;
31.05.2023/19:00;31.05.2023/17:00;NO1;-731,292096;-727,570106;-3,72199;
31.05.2023/19:15;31.05.2023/17:15;NO1;-731,292096;-727,570106;-3,72199;
31.05.2023/19:30;31.05.2023/17:30;NO1;-731,292096;-727,570106;-3,72199;
31.05.2023/19:45;31.05.2023/17:45;NO1;-731,292096;-727,570106;-3,72199;
31.05.2023/20:00;31.05.2023/18:00;NO1;-731,612644;-727,854321;-3,758323;
31.05.2023/20:15;31.05.2023/18:15;NO1;-731,612644;-727,854321;-3,758323;
31.05.2023/20:30;31.05.2023/18:30;NO1;-731,612644;-727,854321;-3,758323;
31.05.2023/20:45;31.05.2023/18:45;NO1;-731,612644;-727,854321;-3,758323;
31.05.2023/21:00;31.05.2023/19:00;NO1;-726,423463;-722,653292;-3,770171;
31.05.2023/21:15;31.05.2023/19:15;NO1;-726,423463;-722,653292;-3,770171;
31.05.2023/21:30;31.05.2023/19:30;NO1;-726,423463;-722,653292;-3,770171;
31.05.2023/21:45;31.05.2023/19:45;NO1;-726,423463;-722,653292;-3,770171;
31.05.2023/22:00;31.05.2023/20:00;NO1;-715,888389;-712,100459;-3,78793;
31.05.2023/22:15;31.05.2023/20:15;NO1;-715,888389;-712,100459;-3,78793;
31.05.2023/22:30;31.05.2023/20:30;NO1;-715,888389;-712,100459;-3,78793;
31.05.2023/22:45;31.05.2023/20:45;NO1;-715,888389;-712,100459;-3,78793;
31.05.2023/23:00;31.05.2023/21:00;NO1;-679,592558;-675,94932;-3,643238;
31.05.2023/23:15;31.05.2023/21:15;NO1;-679,592558;-675,94932;-3,643238;
31.05.2023/23:30;31.05.2023/21:30;NO1;-679,592558;-675,94932;-3,643238;
31.05.2023/23:45;31.05.2023/21:45;NO1;-679,592558;-675,94932;-3,643238;
01.06.2023/00:00;31.05.2023/22:00;NO1;-625,91245;-622,651111;-3,261339;
01.06.2023/00:15;31.05.2023/22:15;NO1;-625,91245;-622,651111;-3,261339;
01.06.2023/00:30;31.05.2023/22:30;NO1;-625,91245;-622,651111;-3,261339;
01.06.2023/00:45;31.05.2023/22:45;NO1;-625,91245;-622,651111;-3,261339;
01.06.2023/01:00;31.05.2023/23:00;NO1;-593,299791;-590,177783;-3,122008;
01.06.2023/01:15;31.05.2023/23:15;NO1;-593,299791;-590,177783;-3,122008;
01.06.2023/01:30;31.05.2023/23:30;NO1;-593,299791;-590,177783;-3,122008;
01.06.2023/01:45;31.05.2023/23:45;NO1;-593,299791;-590,177783;-3,122008;
01.06.2023/02:00;01.06.2023/00:00;NO1;-577,554521;-574,496155;-3,058366;
01.06.2023/02:15;01.06.2023/00:15;NO1;-577,554521;-574,496155;-3,058366;
01.06.2023/02:30;01.06.2023/00:30;NO1;-577,554521;-574,496155;-3,058366;
01.06.2023/02:45;01.06.2023/00:45;NO1;-577,554521;-574,496155;-3,058366;
01.06.2023/03:00;01.06.2023/01:00;NO1;-569,721924;-566,818569;-2,903355;
01.06.2023/03:15;01.06.2023/01:15;NO1;-569,721924;-566,818569;-2,903355;
01.06.2023/03:30;01.06.2023/01:30;NO1;-569,721924;-566,818569;-2,903355;
01.06.2023/03:45;01.06.2023/01:45;NO1;-569,721924;-566,818569;-2,903355;
01.06.2023/04:00;01.06.2023/02:00;NO1;-559,218442;-556,29839;-2,920052;
01.06.2023/04:15;01.06.2023/02:15;NO1;-559,218442;-556,29839;-2,920052;
01.06.2023/04:30;01.06.2023/02:30;NO1;-559,218442;-556,29839;-2,920052;
01.06.2023/04:45;01.06.2023/02:45;NO1;-559,218442;-556,29839;-2,920052;
01.06.2023/05:00;01.06.2023/03:00;NO1;-585,869853;-582,909342;-2,960511;
01.06.2023/05:15;01.06.2023/03:15;NO1;-585,869853;-582,909342;-2,960511;
01.06.2023/05:30;01.06.2023/03:30;NO1;-585,869853;-582,909342;-2,960511;
01.06.2023/05:45;01.06.2023/03:45;NO1;-585,869853;-582,909342;-2,960511;
01.06.2023/06:00;01.06.2023/04:00;NO1;-672,599886;-669,237133;-3,362753;
01.06.2023/06:15;01.06.2023/04:15;NO1;-672,599886;-669,237133;-3,362753;
01.06.2023/06:30;01.06.2023/04:30;NO1;-672,599886;-669,237133;-3,362753;
01.06.2023/06:45;01.06.2023/04:45;NO1;-672,599886;-669,237133;-3,362753;
01.06.2023/07:00;01.06.2023/05:00;NO1;-769,775364;-765,848986;-3,926378;
01.06.2023/07:15;01.06.2023/05:15;NO1;-769,775364;-765,848986;-3,926378;
01.06.2023/07:30;01.06.2023/05:30;NO1;-769,775364;-765,848986;-3,926378;
01.06.2023/07:45;01.06.2023/05:45;NO1;-769,775364;-765,848986;-3,926378;
01.06.2023/08:00;01.06.2023/06:00;NO1;-793,859477;-789,815011;-4,044466;
01.06.2023/08:15;01.06.2023/06:15;NO1;-793,859477;-789,815011;-4,044466;
01.06.2023/08:30;01.06.2023/06:30;NO1;-793,859477;-789,815011;-4,044466;
01.06.2023/08:45;01.06.2023/06:45;NO1;-793,859477;-789,815011;-4,044466;
01.06.2023/09:00;01.06.2023/07:00;NO1;-788,832751;-784,903584;-3,929167;
01.06.2023/09:15;01.06.2023/07:15;NO1;-788,832751;-784,903584;-3,929167;
01.06.2023/09:30;01.06.2023/07:30;NO1;-788,832751;-784,903584;-3,929167;
01.06.2023/09:45;01.06.2023/07:45;NO1;-788,832751;-784,903584;-3,929167;
01.06.2023/10:00;01.06.2023/08:00;NO1;-783,366115;-779,434093;-3,932022;
01.06.2023/10:15;01.06.2023/08:15;NO1;-783,366115;-779,434093;-3,932022;
01.06.2023/10:30;01.06.2023/08:30;NO1;-783,366115;-779,434093;-3,932022;
01.06.2023/10:45;01.06.2023/08:45;NO1;-783,366115;-779,434093;-3,932022;
01.06.2023/11:00;01.06.2023/09:00;NO1;-779,748505;-775,76705;-3,981455;
01.06.2023/11:15;01.06.2023/09:15;NO1;-779,748505;-775,76705;-3,981455;
01.06.2023/11:30;01.06.2023/09:30;NO1;-779,748505;-775,76705;-3,981455;
01.06.2023/11:45;01.06.2023/09:45;NO1;-779,748505;-775,76705;-3,981455;
01.06.2023/12:00;01.06.2023/10:00;NO1;-785,537501;-781,618061;-3,91944;
01.06.2023/12:15;01.06.2023/10:15;NO1;-785,537501;-781,618061;-3,91944;
01.06.2023/12:30;01.06.2023/10:30;NO1;-785,537501;-781,618061;-3,91944;
01.06.2023/12:45;01.06.2023/10:45;NO1;-785,537501;-781,618061;-3,91944;
01.06.2023/13:00;01.06.2023/11:00;NO1;-786,079938;-782,154032;-3,925906;
01.06.2023/13:15;01.06.2023/11:15;NO1;-786,079938;-782,154032;-3,925906;
01.06.2023/13:30;01.06.2023/11:30;NO1;-786,079938;-782,154032;-3,925906;
01.06.2023/13:45;01.06.2023/11:45;NO1;-786,079938;-782,154032;-3,925906;
01.06.2023/14:00;01.06.2023/12:00;NO1;-781,862492;-777,9958;-3,866692;
01.06.2023/14:15;01.06.2023/12:15;NO1;-781,862492;-777,9958;-3,866692;
01.06.2023/14:30;01.06.2023/12:30;NO1;-781,862492;-777,9958;-3,866692;
01.06.2023/14:45;01.06.2023/12:45;NO1;-781,862492;-777,9958;-3,866692;
01.06.2023/15:00;01.06.2023/13:00;NO1;-777,017351;-773,116346;-3,901005;
01.06.2023/15:15;01.06.2023/13:15;NO1;-777,017351;-773,116346;-3,901005;
01.06.2023/15:30;01.06.2023/13:30;NO1;-777,017351;-773,116346;-3,901005;
01.06.2023/15:45;01.06.2023/13:45;NO1;-777,017351;-773,116346;-3,901005;
01.06.2023/16:00;01.06.2023/14:00;NO1;-776,598206;-772,717964;-3,880242;
01.06.2023/16:15;01.06.2023/14:15;NO1;-776,598206;-772,717964;-3,880242;
01.06.2023/16:30;01.06.2023/14:30;NO1;-776,598206;-772,717964;-3,880242;
01.06.2023/16:45;01.06.2023/14:45;NO1;-776,598206;-772,717964;-3,880242;
01.06.2023/17:00;01.06.2023/15:00;NO1;-765,032488;-761,259602;-3,772886;
